11.417215,127.0.0.1,127.0.0.1,28194,62531,40,2,0
11.81731,127.0.0.1,127.0.0.1,62532,1120,52,1,3331442850
11.818328,127.0.0.1,127.0.0.1,1120,62532,52,2,966086810
11.819153,127.0.0.1,127.0.0.1,62532,1120,40,1,3331442851
11.82007,127.0.0.1,127.0.0.1,62532,1120,183,2,3331442851
11.820724,127.0.0.1,127.0.0.1,1120,62532,40,1,966086811
11.821304,127.0.0.1,127.0.0.1,1120,62532,57,2,966086811
11.821765,127.0.0.1,127.0.0.1,62532,1120,40,1,3331442994
11.822287,127.0.0.1,127.0.0.1,1120,62532,61,2,966086828
11.822674,127.0.0.1,127.0.0.1,62532,1120,40,1,3331442994
11.823287,127.0.0.1,127.0.0.1,1120,62532,77,2,966086849
11.823669,127.0.0.1,127.0.0.1,62532,1120,40,1,3331442994
11.824111,127.0.0.1,127.0.0.1,1120,62532,59,2,966086886
11.82441,127.0.0.1,127.0.0.1,62532,1120,40,1,3331442994
11.824781,127.0.0.1,127.0.0.1,1120,62532,42,2,966086905
11.825056,127.0.0.1,127.0.0.1,62532,1120,40,1,3331442994
11.825421,127.0.0.1,127.0.0.1,1120,62532,859,2,966086907
11.82567,127.0.0.1,127.0.0.1,62532,1120,40,1,3331442994
11.82591,127.0.0.1,127.0.0.1,62532,1120,40,2,3331442994
11.826578,127.0.0.1,127.0.0.1,1120,62532,40,1,966087726
11.826808,127.0.0.1,127.0.0.1,1120,62532,40,2,966087726
11.827008,127.0.0.1,127.0.0.1,62532,1120,40,1,3331442995
11.92155,127.0.0.1,127.0.0.1,62531,28194,52,1,2426097804
11.921767,127.0.0.1,127.0.0.1,28194,62531,40,2,0
12.139632,192.168.50.90,192.168.1.1,61532,5351,88
12.43358,127.0.0.1,127.0.0.1,62531,28194,52,1,2426097804
12.435463,127.0.0.1,127.0.0.1,28194,62531,40,2,0
12.927006,192.168.50.90,192.168.50.1,61911,53,80
12.932398,192.168.50.1,192.168.50.90,53,61911,144
13.046448,127.0.0.1,127.0.0.1,62531,28194,52,1,2426097804
13.046737,127.0.0.1,127.0.0.1,28194,62531,40,2,0
13.15478,192.168.50.90,192.168.1.1,61532,5351,88
13.21543,192.168.50.90,142.250.198.68,62523,443,40,2,2378794679
13.216697,192.168.50.90,210.242.125.205,53453,443,0,2,200062974
13.218802,192.168.50.90,210.242.125.205,53453,443,0,2,200065188
13.219302,142.250.198.68,192.168.50.90,443,62523,40,1,1836809087
13.219595,210.242.125.205,192.168.50.90,443,53453,40,1,3276852197
13.21988,210.242.125.205,192.168.50.90,443,53453,40,1,3276852197
13.224251,210.242.125.205,192.168.50.90,443,53453,1452,1,3276852197
13.224706,210.242.125.205,192.168.50.90,443,53453,101,2,3276853609
13.226525,210.242.125.205,192.168.50.90,443,53453,1452,1,3276853670
13.227183,210.242.125.205,192.168.50.90,443,53453,1452,1,3276855082
13.227664,210.242.125.205,192.168.50.90,443,53453,1452,1,3276856494
13.228153,210.242.125.205,192.168.50.90,443,53453,1452,1,3276857906
13.228647,210.242.125.205,192.168.50.90,443,53453,1452,1,3276859318
13.229693,210.242.125.205,192.168.50.90,443,53453,1452,1,3276860730
13.230571,210.242.125.205,192.168.50.90,443,53453,1452,1,3276862142
13.231064,210.242.125.205,192.168.50.90,443,53453,1452,1,3276863554
13.231493,192.168.50.90,210.242.125.205,53453,443,40,1,200067254
13.231913,210.242.125.205,192.168.50.90,443,53453,1452,1,3276864966
13.232302,210.242.125.205,192.168.50.90,443,53453,1452,1,3276866378
13.233108,210.242.125.205,192.168.50.90,443,53453,1452,1,3276867790
13.234291,210.242.125.205,192.168.50.90,443,53453,1452,1,3276869202
13.234595,192.168.50.90,210.242.125.205,53453,443,40,1,200067254
13.23499,210.242.125.205,192.168.50.90,443,53453,1452,1,3276870614
13.23537,210.242.125.205,192.168.50.90,443,53453,1452,1,3276872026
13.235635,192.168.50.90,210.242.125.205,53453,443,40,1,200067254
13.236038,210.242.125.205,192.168.50.90,443,53453,1452,1,3276873438
13.236435,210.242.125.205,192.168.50.90,443,53453,1452,1,3276874850
13.236748,192.168.50.90,210.242.125.205,53453,443,40,1,200067254
13.237194,210.242.125.205,192.168.50.90,443,53453,1452,1,3276876262
13.237655,210.242.125.205,192.168.50.90,443,53453,1452,1,3276877674
13.238025,192.168.50.90,210.242.125.205,53453,443,40,1,200067254
13.23856,210.242.125.205,192.168.50.90,443,53453,1452,1,3276879086
13.239079,210.242.125.205,192.168.50.90,443,53453,1452,1,3276880498
13.2395,192.168.50.90,210.242.125.205,53453,443,40,1,200067254
13.240548,210.242.125.205,192.168.50.90,443,53453,1452,1,3276881910
13.24096,210.242.125.205,192.168.50.90,443,53453,1452,1,3276883322
13.241335,192.168.50.90,210.242.125.205,53453,443,40,1,200067254
13.24188,210.242.125.205,192.168.50.90,443,53453,1452,1,3276884734
13.242385,210.242.125.205,192.168.50.90,443,53453,1452,1,3276886146
13.242902,210.242.125.205,192.168.50.90,443,53453,1452,1,3276887558
13.243357,210.242.125.205,192.168.50.90,443,53453,1452,1,3276888970
13.243667,192.168.50.90,210.242.125.205,53453,443,40,1,200067254
13.244078,210.242.125.205,192.168.50.90,443,53453,1452,1,3276893206
13.244382,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.245113,210.242.125.205,192.168.50.90,443,53453,1452,1,3276890382
13.245816,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.246215,210.242.125.205,192.168.50.90,443,53453,1452,1,3276894618
13.246547,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.247303,210.242.125.205,192.168.50.90,443,53453,1452,1,3276891794
13.247805,192.168.50.90,210.242.125.205,53453,443,40,1,200067254
13.248217,210.242.125.205,192.168.50.90,443,53453,1452,2,3276896030
13.24865,210.242.125.205,192.168.50.90,443,53453,1452,1,3276941214
13.248954,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.249382,210.242.125.205,192.168.50.90,443,53453,1452,1,3276942626
13.249702,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.250125,210.242.125.205,192.168.50.90,443,53453,1452,1,3276944038
13.250458,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.250958,210.242.125.205,192.168.50.90,443,53453,1452,1,3276945450
13.25133,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.251837,210.242.125.205,192.168.50.90,443,53453,1452,1,3276946862
13.252226,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.252758,210.242.125.205,192.168.50.90,443,53453,1452,1,3276948274
13.253151,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.253803,210.242.125.205,192.168.50.90,443,53453,1452,1,3276949686
13.254562,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.255193,210.242.125.205,192.168.50.90,443,53453,1452,1,3276951098
13.255616,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.256191,210.242.125.205,192.168.50.90,443,53453,1452,1,3276952510
13.257125,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.257732,210.242.125.205,192.168.50.90,443,53453,1452,1,3276953922
13.258077,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
