time,source_IP,destination_IP,source_Port,destination_Port,package_length
9.003936,39.1.101.199,192.168.212.37,3659,3659,95
9.0179,192.168.212.37,39.1.101.199,3659,3659,95
9.03685,192.168.212.37,39.1.101.199,3659,3659,95
9.046822,39.1.101.199,192.168.212.37,3659,3659,131
9.046822,39.1.101.199,192.168.212.37,3659,3659,95
9.046822,192.168.212.37,39.1.101.199,3659,3659,34
9.057793,192.168.212.37,39.1.101.199,3659,3659,95
9.06677,39.1.101.199,192.168.212.37,3659,3659,95
9.078737,192.168.212.37,39.1.101.199,3659,3659,95
9.087715,39.1.101.199,192.168.212.37,3659,3659,95
9.098684,192.168.212.37,39.1.101.199,3659,3659,95
9.109655,39.1.101.199,192.168.212.37,3659,3659,95
9.11863,192.168.212.37,39.1.101.199,3659,3659,95
9.128603,39.1.101.199,192.168.212.37,3659,3659,95
9.138578,192.168.212.37,39.1.101.199,3659,3659,95
9.150253,39.1.101.199,192.168.212.37,3659,3659,95
9.162219,192.168.212.37,39.1.101.199,3659,3659,95
9.171196,39.1.101.199,192.168.212.37,3659,3659,95
9.178177,39.1.101.199,192.168.212.37,3659,3659,64
9.185158,192.168.212.37,39.1.101.199,3659,3659,95
9.192139,39.1.101.199,192.168.212.37,3659,3659,95
9.205105,192.168.212.37,39.1.101.199,3659,3659,95
9.213084,39.1.101.199,192.168.212.37,3659,3659,95
9.226049,192.168.212.37,39.1.101.199,3659,3659,95
9.235027,39.1.101.199,192.168.212.37,3659,3659,95
9.245996,192.168.212.37,39.1.101.199,3659,3659,95
9.261953,39.1.101.199,192.168.212.37,3659,3659,286
9.261953,39.1.101.199,192.168.212.37,3659,3659,95
9.262949,192.168.212.37,39.1.101.199,3659,3659,34
9.265943,192.168.212.37,39.1.101.199,3659,3659,95
9.281899,39.1.101.199,192.168.212.37,3659,3659,95
9.286885,192.168.212.37,39.1.101.199,3659,3659,57
9.286885,192.168.212.37,39.1.101.199,3659,3659,95
9.302843,39.1.101.199,192.168.212.37,3659,3659,95
9.310822,192.168.212.37,39.1.101.199,3659,3659,95
9.323788,39.1.101.199,192.168.212.37,3659,3659,95
9.330769,192.168.212.37,39.1.101.199,3659,3659,95
9.344732,39.1.101.199,192.168.212.37,3659,3659,95
9.353289,192.168.212.37,39.1.101.199,3659,3659,95
9.365256,39.1.101.199,192.168.212.37,3659,3659,95
9.372239,192.168.212.37,39.1.101.199,3659,3659,95
9.382213,39.1.101.199,192.168.212.37,3659,3659,34
9.387198,39.1.101.199,192.168.212.37,3659,3659,95
9.393182,192.168.212.37,39.1.101.199,3659,3659,95
9.396863,192.168.212.37,35.215.187.112,50697,50001,36
9.406834,39.1.101.199,192.168.212.37,3659,3659,95
9.412818,192.168.212.37,39.1.101.199,3659,3659,95
9.427777,39.1.101.199,192.168.212.37,3659,3659,95
9.432764,192.168.212.37,39.1.101.199,3659,3659,95
9.449719,39.1.101.199,192.168.212.37,3659,3659,95
9.453708,192.168.212.37,39.1.101.199,3659,3659,95
9.469666,39.1.101.199,192.168.212.37,3659,3659,95
9.472657,192.168.212.37,39.1.101.199,3659,3659,95
9.484267,39.1.101.199,192.168.212.37,3659,3659,64
9.49125,39.1.101.199,192.168.212.37,3659,3659,95
9.492247,192.168.212.37,39.1.101.199,3659,3659,95
9.511196,192.168.212.37,39.1.101.199,3659,3659,95
9.511196,39.1.101.199,192.168.212.37,3659,3659,95
9.514187,192.168.212.37,35.215.187.112,50697,50001,68
9.530145,192.168.212.37,39.1.101.199,3659,3659,95
9.532139,39.1.101.199,192.168.212.37,3659,3659,94
9.550097,192.168.212.37,39.1.101.199,3659,3659,95
9.553089,39.1.101.199,192.168.212.37,3659,3659,94
9.568054,192.168.212.37,39.1.101.199,3659,3659,95
9.574039,39.1.101.199,192.168.212.37,3659,3659,94
9.587999,192.168.212.37,39.1.101.199,3659,3659,95
9.594983,39.1.101.199,192.168.212.37,3659,3659,95
9.60695,192.168.212.37,39.1.101.199,3659,3659,95
9.615925,39.1.101.199,192.168.212.37,3659,3659,95
9.625898,192.168.212.37,39.1.101.199,3659,3659,95
9.628891,39.1.101.199,192.168.212.37,3659,3659,153
9.628891,192.168.212.37,39.1.101.199,3659,3659,34
9.63687,39.1.101.199,192.168.212.37,3659,3659,95
9.644849,192.168.212.37,39.1.101.199,3659,3659,95
9.656817,39.1.101.199,192.168.212.37,3659,3659,95
9.6628,192.168.212.37,39.1.101.199,3659,3659,95
9.67776,39.1.101.199,192.168.212.37,3659,3659,95
9.68175,192.168.212.37,39.1.101.199,3659,3659,95
9.691724,39.1.101.199,192.168.212.37,3659,3659,39
9.698705,39.1.101.199,192.168.212.37,3659,3659,95
9.699702,192.168.212.37,39.1.101.199,3659,3659,53
9.699702,192.168.212.37,39.1.101.199,3659,3659,95
9.718651,192.168.212.37,39.1.101.199,3659,3659,95
9.719649,39.1.101.199,192.168.212.37,3659,3659,95
9.737602,192.168.212.37,39.1.101.199,3659,3659,95
9.740593,39.1.101.199,192.168.212.37,3659,3659,95
9.75818,192.168.212.37,39.1.101.199,3659,3659,95
9.761172,39.1.101.199,192.168.212.37,3659,3659,95
9.777129,192.168.212.37,39.1.101.199,3659,3659,95
9.78213,39.1.101.199,192.168.212.37,3659,3659,95
9.790094,39.1.101.199,192.168.212.37,3659,3659,64
9.797076,192.168.212.37,39.1.101.199,3659,3659,37
9.798073,192.168.212.37,39.1.101.199,3659,3659,95
9.799071,39.1.101.199,192.168.212.37,3659,3659,34
9.816026,39.1.101.199,192.168.212.37,3659,3659,143
9.817022,39.1.101.199,192.168.212.37,3659,3659,94
9.81802,192.168.212.37,39.1.101.199,3659,3659,95
9.836969,192.168.212.37,39.1.101.199,3659,3659,45
9.837967,192.168.212.37,39.1.101.199,3659,3659,95
9.837967,39.1.101.199,192.168.212.37,3659,3659,94
9.851484,39.1.101.199,192.168.212.37,3659,3659,39
9.857468,192.168.212.37,39.1.101.199,3659,3659,95
9.858464,39.1.101.199,192.168.212.37,3659,3659,94
9.879409,192.168.212.37,39.1.101.199,3659,3659,95
9.879409,39.1.101.199,192.168.212.37,3659,3659,94
9.899356,192.168.212.37,39.1.101.199,3659,3659,95
9.901351,39.1.101.199,192.168.212.37,3659,3659,94
9.918305,192.168.212.37,39.1.101.199,3659,3659,89
9.9203,39.1.101.199,192.168.212.37,3659,3659,94
9.939249,192.168.212.37,39.1.101.199,3659,3659,89
9.94224,39.1.101.199,192.168.212.37,3659,3659,89
9.94224,192.168.212.37,39.1.101.199,3659,3659,34
9.959736,192.168.212.37,39.1.101.199,3659,3659,89
9.967715,39.1.101.199,192.168.212.37,3659,3659,34
9.976691,39.1.101.199,192.168.212.37,3659,3659,417
9.981677,192.168.212.37,39.1.101.199,3659,3659,89
9.982675,39.1.101.199,192.168.212.37,3659,3659,68
10.000626,192.168.212.37,39.1.101.199,3659,3659,89
10.002621,35.215.187.112,192.168.212.37,50001,50697,60
10.004614,39.1.101.199,192.168.212.37,3659,3659,68
10.019575,192.168.212.37,39.1.101.199,3659,3659,89
10.02556,39.1.101.199,192.168.212.37,3659,3659,68
10.039535,192.168.212.37,39.1.101.199,3659,3659,89
10.049495,39.1.101.199,192.168.212.37,3659,3659,68
10.049495,192.168.212.37,39.1.101.199,3659,3659,34
10.05947,192.168.212.37,39.1.101.199,3659,3659,89
10.068445,39.1.101.199,192.168.212.37,3659,3659,68
10.080413,192.168.212.37,39.1.101.199,3659,3659,89
10.090401,39.1.101.199,192.168.212.37,3659,3659,68
10.095373,39.1.101.199,192.168.212.37,3659,3659,64
10.099363,192.168.212.37,39.1.101.199,3659,3659,89
10.110371,39.1.101.199,192.168.212.37,3659,3659,68
10.119308,192.168.212.37,39.1.101.199,3659,3659,89
10.130279,39.1.101.199,192.168.212.37,3659,3659,68
10.137263,192.168.212.37,39.1.101.199,3659,3659,89
10.152973,39.1.101.199,192.168.212.37,3659,3659,68
10.15796,192.168.212.37,39.1.101.199,3659,3659,89
10.170925,39.1.101.199,192.168.212.37,3659,3659,68
10.175916,192.168.212.37,39.1.101.199,3659,3659,89
10.193863,39.1.101.199,192.168.212.37,3659,3659,68
10.194861,192.168.212.37,39.1.101.199,3659,3659,89
10.213811,39.1.101.199,192.168.212.37,3659,3659,68
10.214807,192.168.212.37,39.1.101.199,3659,3659,89
10.233757,192.168.212.37,39.1.101.199,3659,3659,89
10.233757,39.1.101.199,192.168.212.37,3659,3659,68
10.251709,192.168.212.37,39.1.101.199,3659,3659,89
10.267666,39.1.101.199,192.168.212.37,3659,3659,336
10.268664,192.168.212.37,39.1.101.199,3659,3659,34
10.268664,192.168.212.37,39.1.101.199,3659,3659,89
10.275154,39.1.101.199,192.168.212.37,3659,3659,89
10.288122,192.168.212.37,39.1.101.199,3659,3659,89
10.2961,39.1.101.199,192.168.212.37,3659,3659,89
10.308067,192.168.212.37,39.1.101.199,3659,3659,89
10.317043,39.1.101.199,192.168.212.37,3659,3659,89
10.327016,192.168.212.37,39.1.101.199,3659,3659,89
10.336989,39.1.101.199,192.168.212.37,3659,3659,89
10.345966,192.168.212.37,39.1.101.199,3659,3659,89
10.358552,39.1.101.199,192.168.212.37,3659,3659,89
10.365535,192.168.212.37,39.1.101.199,3659,3659,89
10.379007,39.1.101.199,192.168.212.37,3659,3659,89
10.384991,192.168.212.37,39.1.101.199,3659,3659,89
10.39995,39.1.101.199,192.168.212.37,3659,3659,89
10.400948,39.1.101.199,192.168.212.37,3659,3659,64
10.402943,192.168.212.37,39.1.101.199,3659,3659,89
10.420898,39.1.101.199,192.168.212.37,3659,3659,89
10.421892,192.168.212.37,39.1.101.199,3659,3659,89
10.440841,192.168.212.37,39.1.101.199,3659,3659,89
10.441839,39.1.101.199,192.168.212.37,3659,3659,89
10.460788,192.168.212.37,39.1.101.199,3659,3659,89
10.462782,39.1.101.199,192.168.212.37,3659,3659,89
10.479392,192.168.212.37,39.1.101.199,3659,3659,89
10.48338,39.1.101.199,192.168.212.37,3659,3659,89
10.499337,192.168.212.37,39.1.101.199,3659,3659,89
10.504324,39.1.101.199,192.168.212.37,3659,3659,89
10.512303,39.1.101.199,192.168.212.37,3659,3659,46
10.512303,39.1.101.199,192.168.212.37,3659,3659,59
10.5133,192.168.212.37,39.1.101.199,3659,3659,34
10.518288,192.168.212.37,39.1.101.199,3659,3659,61
10.520281,192.168.212.37,39.1.101.199,3659,3659,89
10.526266,39.1.101.199,192.168.212.37,3659,3659,68
10.538235,192.168.212.37,39.1.101.199,3659,3659,89
10.547825,39.1.101.199,192.168.212.37,3659,3659,68
10.551813,39.1.101.199,192.168.212.37,3659,3659,70
10.552811,39.1.101.199,192.168.212.37,3659,3659,95
10.552811,39.1.101.199,192.168.212.37,3659,3659,96
10.552811,39.1.101.199,192.168.212.37,3659,3659,54
10.553808,39.1.101.199,192.168.212.37,3659,3659,96
10.553808,39.1.101.199,192.168.212.37,3659,3659,76
10.554806,39.1.101.199,192.168.212.37,3659,3659,88
10.554806,39.1.101.199,192.168.212.37,3659,3659,70
10.554806,39.1.101.199,192.168.212.37,3659,3659,82
10.555803,39.1.101.199,192.168.212.37,3659,3659,121
10.555803,39.1.101.199,192.168.212.37,3659,3659,45
10.555803,39.1.101.199,192.168.212.37,3659,3659,58
10.5568,192.168.212.37,39.1.101.199,3659,3659,41
10.5568,192.168.212.37,39.1.101.199,3659,3659,53
10.5568,192.168.212.37,39.1.101.199,3659,3659,89
10.567771,39.1.101.199,192.168.212.37,3659,3659,68
10.577146,192.168.212.37,39.1.101.199,3659,3659,61
10.578142,192.168.212.37,39.1.101.199,3659,3659,61
10.578142,192.168.212.37,39.1.101.199,3659,3659,89
10.586121,192.168.212.37,39.1.101.199,3659,3659,124
10.588116,39.1.101.199,192.168.212.37,3659,3659,68
10.606068,192.168.212.37,39.1.101.199,3659,3659,89
10.60906,39.1.101.199,192.168.212.37,3659,3659,68
10.62402,192.168.212.37,39.1.101.199,3659,3659,89
10.630004,39.1.101.199,192.168.212.37,3659,3659,68
10.640975,192.168.212.37,39.1.101.199,3659,3659,89
10.650948,39.1.101.199,192.168.212.37,3659,3659,68
10.660921,192.168.212.37,39.1.101.199,3659,3659,89
10.6705,39.1.101.199,192.168.212.37,3659,3659,34
10.6705,39.1.101.199,192.168.212.37,3659,3659,68
10.678135,39.1.101.199,192.168.212.37,3659,3659,37
10.678135,192.168.212.37,39.1.101.199,3659,3659,37
10.678135,192.168.212.37,39.1.101.199,3659,3659,89
10.692098,39.1.101.199,192.168.212.37,3659,3659,68
10.698083,192.168.212.37,39.1.101.199,3659,3659,89
10.706061,39.1.101.199,192.168.212.37,3659,3659,64
10.713042,39.1.101.199,192.168.212.37,3659,3659,68
10.716035,192.168.212.37,39.1.101.199,3659,3659,89
10.734985,192.168.212.37,39.1.101.199,3659,3659,89
10.734985,39.1.101.199,192.168.212.37,3659,3659,68
10.754538,192.168.212.37,39.1.101.199,3659,3659,89
10.756527,39.1.101.199,192.168.212.37,3659,3659,68
10.773047,192.168.212.37,39.1.101.199,3659,3659,89
10.777026,39.1.101.199,192.168.212.37,3659,3659,68
10.783011,39.1.101.199,192.168.212.37,3659,3659,34
10.791986,192.168.212.37,39.1.101.199,3659,3659,89
10.796973,39.1.101.199,192.168.212.37,3659,3659,68
10.800962,192.168.212.37,39.1.101.199,3659,3659,53
10.810935,192.168.212.37,39.1.101.199,3659,3659,89
10.817916,39.1.101.199,192.168.212.37,3659,3659,68
10.828889,192.168.212.37,39.1.101.199,3659,3659,89
10.829885,39.1.101.199,192.168.212.37,3659,3659,53
10.838861,39.1.101.199,192.168.212.37,3659,3659,68
10.847836,192.168.212.37,39.1.101.199,3659,3659,89
10.858807,39.1.101.199,192.168.212.37,3659,3659,68
10.865789,192.168.212.37,39.1.101.199,3659,3659,89
10.879758,39.1.101.199,192.168.212.37,3659,3659,68
10.882751,192.168.212.37,39.1.101.199,3659,3659,89
10.901209,39.1.101.199,192.168.212.37,3659,3659,68
10.903206,192.168.212.37,39.1.101.199,3659,3659,89
10.922161,39.1.101.199,192.168.212.37,3659,3659,68
10.922161,192.168.212.37,39.1.101.199,3659,3659,34
10.922161,192.168.212.37,39.1.101.199,3659,3659,89
10.927148,192.168.212.37,35.215.187.112,50697,50001,97
10.940113,192.168.212.37,39.1.101.199,3659,3659,89
10.942108,39.1.101.199,192.168.212.37,3659,3659,68
10.948194,192.168.212.37,35.215.187.112,50697,50001,97
10.958678,192.168.212.37,39.1.101.199,3659,3659,89
10.964662,39.1.101.199,192.168.212.37,3659,3659,68
10.967654,192.168.212.37,35.215.187.112,50697,50001,97
10.977631,192.168.212.37,39.1.101.199,3659,3659,89
10.983614,39.1.101.199,192.168.212.37,3659,3659,68
10.988601,192.168.212.37,35.215.187.112,50697,50001,171
10.996581,192.168.212.37,39.1.101.199,3659,3659,89
11.002564,35.215.187.112,192.168.212.37,50001,50697,60
11.004559,39.1.101.199,192.168.212.37,3659,3659,68
11.006553,192.168.212.37,35.215.187.112,50697,50001,225
11.012538,39.1.101.199,192.168.212.37,3659,3659,64
11.013535,192.168.212.37,39.1.101.199,3659,3659,89
11.025502,39.1.101.199,192.168.212.37,3659,3659,68
11.027497,192.168.212.37,35.215.187.112,50697,50001,218
11.032484,192.168.212.37,39.1.101.199,3659,3659,89
11.039464,39.1.101.199,192.168.212.37,3659,3659,69
11.040463,192.168.212.37,39.1.101.199,3659,3659,34
11.047444,39.1.101.199,192.168.212.37,3659,3659,68
11.047444,192.168.212.37,35.215.187.112,50697,50001,221
11.052431,192.168.212.37,39.1.101.199,3659,3659,89
11.067391,192.168.212.37,35.215.187.112,50697,50001,222
11.068388,39.1.101.199,192.168.212.37,3659,3659,68
11.070383,192.168.212.37,39.1.101.199,3659,3659,89
11.088334,192.168.212.37,35.215.187.112,50697,50001,218
11.088334,192.168.212.37,39.1.101.199,3659,3659,89
11.089332,39.1.101.199,192.168.212.37,3659,3659,68
11.106288,192.168.212.37,39.1.101.199,3659,3659,89
11.108282,192.168.212.37,35.215.187.112,50697,50001,217
11.109278,39.1.101.199,192.168.212.37,3659,3659,68
11.126238,192.168.212.37,39.1.101.199,3659,3659,89
11.12723,192.168.212.37,35.215.187.112,50697,50001,200
11.130222,39.1.101.199,192.168.212.37,3659,3659,68
11.145183,192.168.212.37,39.1.101.199,3659,3659,89
11.147744,192.168.212.37,35.215.187.112,50697,50001,173
11.150731,39.1.101.199,192.168.212.37,3659,3659,68
11.1627,192.168.212.37,39.1.101.199,3659,3659,89
11.167685,192.168.212.37,35.215.187.112,50697,50001,185
11.171677,39.1.101.199,192.168.212.37,3659,3659,68
11.181245,192.168.212.37,39.1.101.199,3659,3659,89
11.18723,192.168.212.37,35.215.187.112,50697,50001,171
11.192216,39.1.101.199,192.168.212.37,3659,3659,68
11.199197,192.168.212.37,39.1.101.199,3659,3659,89
11.209172,192.168.212.37,35.215.187.112,50697,50001,131
11.215162,39.1.101.199,192.168.212.37,3659,3659,68
11.218153,192.168.212.37,39.1.101.199,3659,3659,89
11.228121,192.168.212.37,35.215.187.112,50697,50001,187
11.234105,39.1.101.199,192.168.212.37,3659,3659,68
11.238095,192.168.212.37,39.1.101.199,3659,3659,89
11.24707,192.168.212.37,35.215.187.112,50697,50001,225
11.254057,39.1.101.199,192.168.212.37,3659,3659,68
11.258046,192.168.212.37,39.1.101.199,3659,3659,89
11.268048,192.168.212.37,35.215.187.112,50697,50001,212
11.276509,192.168.212.37,39.1.101.199,3659,3659,89
11.2795,39.1.101.199,192.168.212.37,3659,3659,68
11.287482,192.168.212.37,35.215.187.112,50697,50001,222
11.293487,192.168.212.37,39.1.101.199,3659,3659,89
11.297452,39.1.101.199,192.168.212.37,3659,3659,68
11.307443,192.168.212.37,35.215.187.112,50697,50001,216
11.313409,192.168.212.37,39.1.101.199,3659,3659,89
11.316401,39.1.101.199,192.168.212.37,3659,3659,68
11.327371,192.168.212.37,35.215.187.112,50697,50001,209
11.332358,192.168.212.37,39.1.101.199,3659,3659,89
11.338343,39.1.101.199,192.168.212.37,3659,3659,68
11.345323,39.1.101.199,192.168.212.37,3659,3659,64
11.347318,192.168.212.37,35.215.187.112,50697,50001,218
11.350898,192.168.212.37,39.1.101.199,3659,3659,89
11.358876,39.1.101.199,192.168.212.37,3659,3659,68
11.366855,192.168.212.37,35.215.187.112,50697,50001,224
11.368848,192.168.212.37,39.1.101.199,3659,3659,89
11.37982,39.1.101.199,192.168.212.37,3659,3659,68
11.386802,192.168.212.37,39.1.101.199,3659,3659,89
11.387798,192.168.212.37,35.215.187.112,50697,50001,209
11.400766,39.1.101.199,192.168.212.37,3659,3659,68
11.405751,192.168.212.37,39.1.101.199,3659,3659,89
11.407745,192.168.212.37,35.215.187.112,50697,50001,226
11.421707,39.1.101.199,192.168.212.37,3659,3659,68
11.422706,192.168.212.37,39.1.101.199,3659,3659,89
11.427692,192.168.212.37,35.215.187.112,50697,50001,229
11.441655,192.168.212.37,39.1.101.199,3659,3659,89
11.442652,39.1.101.199,192.168.212.37,3659,3659,68
11.447638,192.168.212.37,35.215.187.112,50697,50001,215
11.460604,192.168.212.37,39.1.101.199,3659,3659,89
11.463596,39.1.101.199,192.168.212.37,3659,3659,68
11.467585,192.168.212.37,35.215.187.112,50697,50001,222
11.479236,192.168.212.37,39.1.101.199,3659,3659,89
11.483226,39.1.101.199,192.168.212.37,3659,3659,68
11.487216,192.168.212.37,35.215.187.112,50697,50001,228
11.497189,192.168.212.37,39.1.101.199,3659,3659,89
11.505167,39.1.101.199,192.168.212.37,3659,3659,68
11.508158,192.168.212.37,35.215.187.112,50697,50001,225
11.516138,192.168.212.37,39.1.101.199,3659,3659,89
11.526112,39.1.101.199,192.168.212.37,3659,3659,68
11.527109,192.168.212.37,35.215.187.112,50697,50001,208
11.534101,192.168.212.37,39.1.101.199,3659,3659,89
11.547056,39.1.101.199,192.168.212.37,3659,3659,68
11.547056,192.168.212.37,35.215.187.112,50697,50001,211
11.550605,192.168.212.37,39.1.101.199,3659,3659,89
11.566564,39.1.101.199,192.168.212.37,3659,3659,68
11.56756,192.168.212.37,35.215.187.112,50697,50001,216
11.569555,192.168.212.37,39.1.101.199,3659,3659,89
11.587511,192.168.212.37,35.215.187.112,50697,50001,224
11.588508,39.1.101.199,192.168.212.37,3659,3659,68
11.588508,192.168.212.37,39.1.101.199,3659,3659,89
11.594493,192.168.212.37,35.215.187.112,50697,50001,36
11.605463,192.168.212.37,39.1.101.199,3659,3659,89
11.60646,192.168.212.37,35.215.187.112,50697,50001,231
11.609452,39.1.101.199,192.168.212.37,3659,3659,68
11.622426,192.168.212.37,39.1.101.199,3659,3659,89
11.627405,192.168.212.37,35.215.187.112,50697,50001,216
11.630395,39.1.101.199,192.168.212.37,3659,3659,68
11.641369,192.168.212.37,39.1.101.199,3659,3659,89
11.64735,192.168.212.37,35.215.187.112,50697,50001,213
11.650343,39.1.101.199,192.168.212.37,3659,3659,64
11.651341,39.1.101.199,192.168.212.37,3659,3659,68
11.657324,39.1.101.199,192.168.212.37,3659,3659,89
11.657324,39.1.101.199,192.168.212.37,3659,3659,45
11.657324,192.168.212.37,39.1.101.199,3659,3659,34
11.658321,39.1.101.199,192.168.212.37,3659,3659,121
11.659319,192.168.212.37,39.1.101.199,3659,3659,89
11.667297,192.168.212.37,35.215.187.112,50697,50001,226
11.671287,39.1.101.199,192.168.212.37,3659,3659,68
11.678775,192.168.212.37,39.1.101.199,3659,3659,57
11.679772,192.168.212.37,39.1.101.199,3659,3659,89
11.684759,39.1.101.199,192.168.212.37,3659,3659,37
11.687752,192.168.212.37,39.1.101.199,3659,3659,61
11.687752,192.168.212.37,35.215.187.112,50697,50001,214
11.692738,39.1.101.199,192.168.212.37,3659,3659,68
11.697725,192.168.212.37,39.1.101.199,3659,3659,89
11.708697,192.168.212.37,35.215.187.112,50697,50001,200
11.714682,39.1.101.199,192.168.212.37,3659,3659,68
11.719666,192.168.212.37,39.1.101.199,3659,3659,89
11.726647,192.168.212.37,35.215.187.112,50697,50001,215
11.736622,39.1.101.199,192.168.212.37,3659,3659,68
11.737618,192.168.212.37,39.1.101.199,3659,3659,89
11.748589,192.168.212.37,35.215.187.112,50697,50001,216
11.755121,39.1.101.199,192.168.212.37,3659,3659,68
11.758113,192.168.212.37,39.1.101.199,3659,3659,89
11.761105,39.1.101.199,192.168.212.37,3659,3659,121
11.768087,192.168.212.37,35.215.187.112,50697,50001,217
11.777061,39.1.101.199,192.168.212.37,3659,3659,68
11.777061,192.168.212.37,39.1.101.199,3659,3659,89
11.788033,192.168.212.37,35.215.187.112,50697,50001,210
11.797008,192.168.212.37,39.1.101.199,3659,3659,89
11.800999,39.1.101.199,192.168.212.37,3659,3659,68
11.800999,192.168.212.37,39.1.101.199,3659,3659,34
11.806982,192.168.212.37,39.1.101.199,3659,3659,37
11.80798,192.168.212.37,35.215.187.112,50697,50001,207
11.817953,39.1.101.199,192.168.212.37,3659,3659,68
11.817953,192.168.212.37,39.1.101.199,3659,3659,89
11.827926,192.168.212.37,35.215.187.112,50697,50001,214
11.836903,192.168.212.37,39.1.101.199,3659,3659,89
11.8379,39.1.101.199,192.168.212.37,3659,3659,37
11.838897,39.1.101.199,192.168.212.37,3659,3659,68
11.846876,192.168.212.37,35.215.187.112,50697,50001,231
11.857544,192.168.212.37,39.1.101.199,3659,3659,89
11.862531,39.1.101.199,192.168.212.37,3659,3659,68
11.868516,192.168.212.37,35.215.187.112,50697,50001,237
11.869513,39.1.101.199,192.168.212.37,3659,3659,121
11.877494,192.168.212.37,39.1.101.199,3659,3659,89
11.880483,39.1.101.199,192.168.212.37,3659,3659,68
11.888462,192.168.212.37,35.215.187.112,50697,50001,232
11.897437,192.168.212.37,39.1.101.199,3659,3659,89
11.901428,39.1.101.199,192.168.212.37,3659,3659,68
11.90765,192.168.212.37,35.215.187.112,50697,50001,220
11.91563,192.168.212.37,39.1.101.199,3659,3659,89
11.916627,192.168.212.37,39.1.101.199,3659,3659,34
11.924609,39.1.101.199,192.168.212.37,3659,3659,68
11.927598,192.168.212.37,35.215.187.112,50697,50001,216
11.934579,192.168.212.37,39.1.101.199,3659,3659,89
11.942557,39.1.101.199,192.168.212.37,3659,3659,68
11.947546,192.168.212.37,35.215.187.112,50697,50001,215
11.954112,192.168.212.37,39.1.101.199,3659,3659,89
11.956108,39.1.101.199,192.168.212.37,3659,3659,64
11.966081,39.1.101.199,192.168.212.37,3659,3659,68
11.966081,192.168.212.37,35.215.187.112,50697,50001,211
11.972064,39.1.101.199,192.168.212.37,3659,3659,137
11.973071,192.168.212.37,39.1.101.199,3659,3659,89
11.985029,39.1.101.199,192.168.212.37,3659,3659,68
11.987024,192.168.212.37,35.215.187.112,50697,50001,206
11.992012,192.168.212.37,39.1.101.199,3659,3659,89
12.002995,35.215.187.112,192.168.212.37,50001,50697,80
12.004976,39.1.101.199,192.168.212.37,3659,3659,68
12.006971,192.168.212.37,35.215.187.112,50697,50001,209
12.011958,192.168.212.37,39.1.101.199,3659,3659,89
12.017941,192.168.212.37,39.1.101.199,3659,3659,34
12.026918,192.168.212.37,35.215.187.112,50697,50001,210
12.028912,39.1.101.199,192.168.212.37,3659,3659,68
12.030907,192.168.212.37,39.1.101.199,3659,3659,89
12.046865,39.1.101.199,192.168.212.37,3659,3659,68
12.047862,192.168.212.37,35.215.187.112,50697,50001,212
12.049857,192.168.212.37,39.1.101.199,3659,3659,89
12.067809,39.1.101.199,192.168.212.37,3659,3659,68
12.068806,192.168.212.37,35.215.187.112,50697,50001,219
12.068806,192.168.212.37,39.1.101.199,3659,3659,89
12.086759,192.168.212.37,39.1.101.199,3659,3659,89
12.086759,192.168.212.37,35.215.187.112,50697,50001,201
12.091744,39.1.101.199,192.168.212.37,3659,3659,68
12.106703,192.168.212.37,39.1.101.199,3659,3659,89
12.107702,192.168.212.37,35.215.187.112,50697,50001,188
12.109696,39.1.101.199,192.168.212.37,3659,3659,68
12.124656,192.168.212.37,39.1.101.199,3659,3659,89
12.127648,192.168.212.37,35.215.187.112,50697,50001,186
12.131638,39.1.101.199,192.168.212.37,3659,3659,68
12.142609,192.168.212.37,39.1.101.199,3659,3659,89
12.147595,192.168.212.37,35.215.187.112,50697,50001,177
12.150587,39.1.101.199,192.168.212.37,3659,3659,68
12.162126,192.168.212.37,39.1.101.199,3659,3659,89
12.167111,192.168.212.37,35.215.187.112,50697,50001,168
12.172097,39.1.101.199,192.168.212.37,3659,3659,68
12.180077,192.168.212.37,39.1.101.199,3659,3659,89
12.187057,192.168.212.37,35.215.187.112,50697,50001,168
12.193041,39.1.101.199,192.168.212.37,3659,3659,68
12.199026,192.168.212.37,39.1.101.199,3659,3659,89
12.207004,192.168.212.37,35.215.187.112,50697,50001,169
12.213986,39.1.101.199,192.168.212.37,3659,3659,68
12.217974,192.168.212.37,39.1.101.199,3659,3659,89
12.22695,192.168.212.37,35.215.187.112,50697,50001,189
12.233932,39.1.101.199,192.168.212.37,3659,3659,68
12.245902,192.168.212.37,39.1.101.199,3659,3659,89
12.247895,192.168.212.37,35.215.187.112,50697,50001,201
12.255873,39.1.101.199,192.168.212.37,3659,3659,68
12.262854,39.1.101.199,192.168.212.37,3659,3659,64
12.264856,192.168.212.37,39.1.101.199,3659,3659,89
12.267841,192.168.212.37,35.215.187.112,50697,50001,184
12.27582,39.1.101.199,192.168.212.37,3659,3659,68
12.284796,192.168.212.37,39.1.101.199,3659,3659,89
12.287788,192.168.212.37,35.215.187.112,50697,50001,171
12.296764,39.1.101.199,192.168.212.37,3659,3659,68
12.302748,192.168.212.37,39.1.101.199,3659,3659,89
12.306737,192.168.212.37,35.215.187.112,50697,50001,164
12.317708,39.1.101.199,192.168.212.37,3659,3659,68
12.321698,192.168.212.37,39.1.101.199,3659,3659,89
