0.016543,192.168.50.90,66.22.208.5,59431,50012,55
0.036667,192.168.50.90,66.22.208.5,59431,50012,55
0.055917,192.168.50.90,66.22.208.5,59431,50012,55
0.076503,192.168.50.90,66.22.208.5,59431,50012,55
0.096836,192.168.50.90,66.22.208.5,59431,50012,55
0.100317,66.22.208.5,192.168.50.90,50012,59431,80
0.117259,192.168.50.90,66.22.208.5,59431,50012,55
0.136634,192.168.50.90,66.22.208.5,59431,50012,55
0.156758,192.168.50.90,66.22.208.5,59431,50012,55
1.100079,66.22.208.5,192.168.50.90,50012,59431,60
1.163826,192.168.50.90,192.168.50.1,51211,53,56
1.164231,192.168.50.90,192.168.50.1,51529,53,56
1.170685,192.168.50.1,192.168.50.90,53,51211,163
1.171322,192.168.50.1,192.168.50.90,53,51529,176
2.099864,66.22.208.5,192.168.50.90,50012,59431,60
2.736539,192.168.50.90,66.22.208.5,59431,50012,176
2.75724,192.168.50.90,66.22.208.5,59431,50012,225
2.776702,192.168.50.90,66.22.208.5,59431,50012,199
2.796379,192.168.50.90,66.22.208.5,59431,50012,231
2.81621,192.168.50.90,66.22.208.5,59431,50012,230
2.836483,192.168.50.90,66.22.208.5,59431,50012,186
2.856471,192.168.50.90,66.22.208.5,59431,50012,230
2.877063,192.168.50.90,66.22.208.5,59431,50012,238
2.898556,192.168.50.90,66.22.208.5,59431,50012,229
2.917969,192.168.50.90,66.22.208.5,59431,50012,232
2.936328,192.168.50.90,66.22.208.5,59431,50012,231
2.956575,192.168.50.90,66.22.208.5,59431,50012,221
2.977808,192.168.50.90,66.22.208.5,59431,50012,224
2.989579,66.22.208.5,192.168.50.90,50012,59431,111
2.997344,192.168.50.90,66.22.208.5,59431,50012,236
3.009437,66.22.208.5,192.168.50.90,50012,59431,111
3.013769,192.168.50.90,66.22.208.5,59431,50012,60
3.017377,192.168.50.90,66.22.208.5,59431,50012,231
3.029765,66.22.208.5,192.168.50.90,50012,59431,111
3.037598,192.168.50.90,66.22.208.5,59431,50012,227
3.049115,66.22.208.5,192.168.50.90,50012,59431,169
3.056865,192.168.50.90,66.22.208.5,59431,50012,222
3.070013,66.22.208.5,192.168.50.90,50012,59431,139
3.07746,192.168.50.90,66.22.208.5,59431,50012,214
3.089485,66.22.208.5,192.168.50.90,50012,59431,116
3.099157,192.168.50.90,66.22.208.5,59431,50012,202
3.101051,66.22.208.5,192.168.50.90,50012,59431,60
3.109883,66.22.208.5,192.168.50.90,50012,59431,128
3.118149,192.168.50.90,66.22.208.5,59431,50012,215
3.129382,66.22.208.5,192.168.50.90,50012,59431,128
3.136918,192.168.50.90,66.22.208.5,59431,50012,221
3.149488,66.22.208.5,192.168.50.90,50012,59431,148
3.156917,192.168.50.90,66.22.208.5,59431,50012,242
3.169453,66.22.208.5,192.168.50.90,50012,59431,147
3.17673,192.168.50.90,66.22.208.5,59431,50012,246
3.189186,66.22.208.5,192.168.50.90,50012,59431,144
3.196872,192.168.50.90,66.22.208.5,59431,50012,240
3.209402,66.22.208.5,192.168.50.90,50012,59431,146
3.216509,192.168.50.90,66.22.208.5,59431,50012,226
3.229333,66.22.208.5,192.168.50.90,50012,59431,55
3.237442,192.168.50.90,66.22.208.5,59431,50012,223
3.253485,66.22.208.5,192.168.50.90,50012,59431,55
3.256471,192.168.50.90,66.22.208.5,59431,50012,228
3.269722,66.22.208.5,192.168.50.90,50012,59431,55
3.276649,192.168.50.90,66.22.208.5,59431,50012,216
3.289954,66.22.208.5,192.168.50.90,50012,59431,55
3.296957,192.168.50.90,66.22.208.5,59431,50012,214
3.309104,66.22.208.5,192.168.50.90,50012,59431,55
3.317571,192.168.50.90,66.22.208.5,59431,50012,233
3.330635,66.22.208.5,192.168.50.90,50012,59431,55
3.336577,192.168.50.90,66.22.208.5,59431,50012,241
3.350193,66.22.208.5,192.168.50.90,50012,59431,55
3.357539,192.168.50.90,66.22.208.5,59431,50012,235
3.369442,66.22.208.5,192.168.50.90,50012,59431,55
3.378101,192.168.50.90,66.22.208.5,59431,50012,223
3.389516,66.22.208.5,192.168.50.90,50012,59431,55
3.399044,192.168.50.90,66.22.208.5,59431,50012,228
3.409778,66.22.208.5,192.168.50.90,50012,59431,55
3.417366,192.168.50.90,66.22.208.5,59431,50012,229
3.437381,192.168.50.90,66.22.208.5,59431,50012,236
3.456799,192.168.50.90,66.22.208.5,59431,50012,233
3.477209,192.168.50.90,66.22.208.5,59431,50012,234
3.498434,192.168.50.90,66.22.208.5,59431,50012,226
3.519998,192.168.50.90,66.22.208.5,59431,50012,213
3.537521,192.168.50.90,66.22.208.5,59431,50012,221
3.558412,192.168.50.90,66.22.208.5,59431,50012,225
3.577426,192.168.50.90,66.22.208.5,59431,50012,237
3.59852,192.168.50.90,66.22.208.5,59431,50012,226
3.617951,192.168.50.90,66.22.208.5,59431,50012,241
3.637572,192.168.50.90,66.22.208.5,59431,50012,239
3.656063,192.168.50.90,66.22.208.5,59431,50012,227
3.676474,192.168.50.90,66.22.208.5,59431,50012,229
3.696551,192.168.50.90,66.22.208.5,59431,50012,223
3.716894,192.168.50.90,66.22.208.5,59431,50012,220
3.736876,192.168.50.90,66.22.208.5,59431,50012,227
3.750845,192.168.50.90,66.22.208.5,59431,50012,36
3.756577,192.168.50.90,66.22.208.5,59431,50012,227
3.77708,192.168.50.90,66.22.208.5,59431,50012,233
3.796724,192.168.50.90,66.22.208.5,59431,50012,242
3.816653,192.168.50.90,66.22.208.5,59431,50012,241
3.837263,192.168.50.90,66.22.208.5,59431,50012,233
3.856946,192.168.50.90,66.22.208.5,59431,50012,222
