timeStamp,srcip,dstip,srcport,dstport,protocol,duration,srcbytes,dstbytes,srceff,dsteff,srcpkts,dstpkts,srcseq,dstseq
83.903596,35.208.25.129,192.168.212.39,64182,9993,0,0.111761,70,79,5010.69246,5654.924347,1,1,0,0
84.342745,192.168.212.39,40.81.252.176,58844,3544,0,0.549793,103,151,1498.745892,2197.190579,1,1,0,0
84.454346,142.250.198.74,192.168.212.39,443,54445,0,0.109108,74,75,5425.816622,5499.138468,1,1,0,0
85.00353,192.168.212.39,224.0.0.253,58844,3544,0,0.0,82,0,0.0,0.0,1,0,0,0
92.038397,192.168.212.39,103.195.103.66,45366,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
92.148662,192.168.212.39,103.195.103.66,64208,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
92.372851,192.168.212.39,79.127.159.187,45366,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
92.48436,192.168.212.39,79.127.159.187,64208,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
92.592616,192.168.212.39,84.17.53.155,9993,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
92.81206,192.168.212.39,84.17.53.155,64208,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
92.922996,192.168.212.39,185.152.67.145,9993,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
91.927609,192.168.212.39,103.195.103.66,9993,9993,0,2.53208,179,671,565.542953,2119.996209,1,1,0,0
92.703299,192.168.212.39,84.17.53.155,45366,9993,0,1.536542,179,671,931.96281,3493.558913,1,1,0,0
93.032464,192.168.212.39,185.152.67.145,45366,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
93.140761,192.168.212.39,185.152.67.145,64208,9993,0,1.209138,179,671,1184.314776,4439.52634,1,1,0,0
93.251636,104.18.39.21,192.168.212.39,443,59336,1,0.219569,138,82,5028.03219,2987.671302,2,1,2919392965,1980769304
106.888875,192.168.212.39,35.208.25.129,9993,64182,0,1.542489,201,787,1042.470967,4081.714683,1,1,0,0
108.540965,142.250.198.74,192.168.212.39,443,54445,0,0.218237,74,75,2712.64726,2749.304655,1,1,0,0
122.635411,192.168.212.39,74.125.23.188,53630,5228,1,0.112075,55,66,3925.942449,4711.130939,1,1,2593499519,2662548391
129.155699,192.168.212.39,104.116.243.25,60017,443,1,0.110459,55,66,3983.378448,4780.054138,1,1,2779047945,2605317652
130.81428,142.250.198.74,192.168.212.39,443,54445,0,0.220362,74,75,2686.488596,2722.792496,1,1,0,0
130.92379,192.168.212.39,104.116.243.25,60018,443,1,0.220198,55,66,1998.201619,2397.841942,1,1,3999929955,657016236
108.868314,175.183.33.121,192.168.212.39,49695,64695,1,23.923652,760,418,254.141801,139.77799,7,7,350199073,820026044
133.444426,192.168.212.39,103.195.103.66,9993,9993,0,0.0,151,0,0.0,0.0,1,0,0,0
133.664954,192.168.212.39,84.17.53.155,45366,9993,0,0.0,151,0,0.0,0.0,1,0,0,0
133.772806,192.168.212.39,185.152.67.145,64208,9993,0,0.0,151,0,0.0,0.0,1,0,0,0
139.27677,104.18.39.21,192.168.212.39,443,59336,1,0.22404,138,82,4927.691484,2928.048563,2,1,2919392989,1980769332
133.553369,192.168.212.39,35.208.25.129,9993,64182,0,7.730027,230,70,238.032804,72.444766,2,1,0,0
146.365819,192.168.212.34,192.168.212.255,138,138,0,0.0,243,0,0.0,0.0,1,0,0,0
148.579863,192.168.212.39,192.168.212.1,53193,5351,0,0.0,44,0,0.0,0.0,1,0,0,0
149.351754,192.168.212.39,239.255.255.250,53195,1900,0,0.0,136,0,0.0,0.0,1,0,0,0
154.557289,142.250.198.74,192.168.212.39,443,54445,0,0.110733,74,75,5346.193095,5418.438948,1,1,0,0
156.319987,26.17.54.25,224.0.0.251,5353,5353,0,0.789056,932,0,9449.265958,0.0,6,0,0,0
147.141324,192.168.212.39,40.81.252.176,58844,3544,0,13.838725,412,0,238.17223,0.0,4,0,0,0
80.485747,192.168.212.39,147.92.185.2,58646,443,1,85.251521,5774,18735,541.831975,1758.0918,40,53,3931593570,1097658662
167.840337,192.168.212.39,64.233.188.188,59311,5228,1,0.108378,55,66,4059.864548,4871.837458,1,1,3069458978,1235950534
175.917605,142.250.198.74,192.168.212.39,443,54445,0,0.110004,74,75,5381.622486,5454.347115,1,1,0,0
179.428349,192.168.212.39,40.81.252.176,58844,3544,0,0.0,103,0,0.0,0.0,1,0,0,0
175.699917,35.208.25.129,192.168.212.39,64182,9993,0,8.788857,249,180,226.650633,163.843831,2,2,0,0
182.836365,104.18.39.21,192.168.212.39,443,59336,1,0.218505,138,82,5052.515961,3002.219629,2,1,2919393013,1980769360
189.994237,147.92.185.2,192.168.212.39,443,58646,1,1.970831,2169,846,8804.407887,3434.084404,7,6,1097674379,3931597184
192.948904,23.210.215.129,192.168.212.39,443,59993,1,0.332967,145,108,3483.828728,2594.851742,2,2,3469812293,561207429
196.570043,142.250.198.74,192.168.212.39,443,54445,0,0.110227,74,75,5370.734938,5443.312437,1,1,0,0
197.666767,192.168.212.39,175.183.33.121,64695,49695,1,0.76149,202,208,2122.155248,2185.189563,3,3,820026084,350199449
210.27245,192.168.212.39,40.81.252.176,58844,3544,0,0.332693,103,151,2476.757852,3630.975103,1,1,0,0
212.479579,192.168.212.39,192.168.212.1,64278,53,0,0.107972,91,155,6742.488793,11484.458934,1,1,0,0
212.697761,192.168.212.39,142.250.196.202,62510,443,0,3.698265,5036,6239,10893.756937,13496.058287,9,13,0,0
215.113732,192.168.212.34,224.0.0.251,5353,5353,0,3.467913,1221,0,2816.679657,0.0,6,0,0,0
216.395748,26.202.125.243,224.0.0.251,5353,5353,0,2.516659,560,0,1780.137873,0.0,8,0,0,0
216.498598,192.168.75.1,224.0.0.251,5353,5353,0,2.52326,560,0,1775.480925,0.0,8,0,0,0
216.498864,10.147.18.172,224.0.0.251,5353,5353,0,2.523292,560,0,1775.458409,0.0,8,0,0,0
216.499129,35.208.25.129,192.168.212.39,64182,9993,0,0.108714,70,79,5151.130489,5813.418695,1,1,0,0
216.71908,142.250.198.74,192.168.212.39,443,54445,0,0.107673,74,75,5498.128593,5572.427628,1,1,0,0
217.266748,26.202.125.243,224.0.0.252,51285,5355,0,0.544632,128,0,1880.168628,0.0,2,0,0,0
217.37584,192.168.75.1,224.0.0.252,51285,5355,0,0.546542,128,0,1873.598003,0.0,2,0,0,0
217.376171,10.147.18.172,224.0.0.252,51285,5355,0,0.546666,128,0,1873.173016,0.0,2,0,0,0
217.593465,26.202.125.243,224.0.0.252,50000,5355,0,0.436449,128,0,2346.20769,0.0,2,0,0,0
217.702576,192.168.75.1,224.0.0.252,50000,5355,0,0.437893,128,0,2338.470814,0.0,2,0,0,0
217.702858,10.147.18.172,224.0.0.252,50000,5355,0,0.437924,128,0,2338.305277,0.0,2,0,0,0
6.916721,192.168.212.39,79.127.159.187,9993,9993,0,214.538367,5730,671,213.668076,25.021166,74,1,0,0
216.394212,26.202.125.243,26.255.255.255,137,137,0,2.737538,276,0,806.564146,0.0,3,0,0,0
216.395438,192.168.75.1,192.168.75.255,137,137,0,2.953651,276,0,747.549389,0.0,3,0,0,0
216.396336,10.147.18.172,10.147.18.255,137,137,0,2.953171,276,0,747.670893,0.0,3,0,0,0
219.680592,192.168.11.1,224.0.0.251,5353,5353,0,0.11834,560,0,37857.02214,0.0,8,0,0,0
219.79199,192.168.212.39,74.125.23.188,53630,5228,1,0.00049,55,66,897959.183673,1077551.020408,1,1,2593499519,2662548391
219.792293,192.168.11.1,224.0.0.252,51285,5355,0,0.002418,128,0,423490.488007,0.0,2,0,0,0
219.793741,192.168.11.1,224.0.0.252,50000,5355,0,0.001907,128,0,536969.061353,0.0,2,0,0,0
221.015351,192.168.11.1,192.168.11.255,137,137,0,1.549838,276,0,1424.66503,0.0,3,0,0,0
223.671347,104.18.39.21,192.168.212.39,443,59336,1,0.217624,138,82,5072.969893,3014.373415,2,1,2919393037,1980769388
224.327917,192.168.212.39,104.116.243.25,60017,443,1,0.109845,55,66,4005.644317,4806.77318,1,1,2779047945,2605317652
226.414659,192.168.212.39,104.116.243.25,60018,443,1,0.110478,55,66,3982.693387,4779.232064,1,1,3999929955,657016236
226.632857,147.92.185.2,192.168.212.39,443,58646,1,0.219213,151,91,5510.622089,3320.970928,2,1,1097676146,3931597706
235.87532,142.250.198.74,192.168.212.39,443,54445,0,0.220674,74,75,2682.690303,2718.942875,1,1,0,0
242.031554,192.168.212.39,35.208.25.129,9993,64182,0,0.657538,201,789,2445.48604,9599.445203,1,1,0,0
245.100405,192.168.212.39,78.47.130.173,64693,443,1,0.984803,144,90,1169.777103,731.110689,2,1,54176121,202166631
257.592238,142.250.198.74,192.168.212.39,443,54445,0,0.223359,74,75,2650.441666,2686.258445,1,1,0,0
258.811778,192.168.212.39,175.183.33.121,64695,49695,1,0.928345,202,208,1740.732163,1792.437079,3,3,820026124,350199489
261.837447,192.168.212.39,192.168.212.1,57984,53,0,0.112915,69,211,4888.633043,14949.298145,1,1,0,0
262.16894,192.168.212.39,23.200.153.151,60054,443,1,3.985734,5152,5429,10340.880751,10896.863664,12,13,4060853342,624274736
266.148824,192.168.212.39,64.233.188.188,59311,5228,1,0.00081,55,66,543209.876543,651851.851852,1,1,3069458978,1235950534
266.149356,26.202.125.243,103.195.103.66,9993,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.149944,26.202.125.243,103.195.103.66,45366,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.150413,26.202.125.243,103.195.103.66,64208,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.150862,26.202.125.243,79.127.159.187,9993,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.151346,26.202.125.243,79.127.159.187,45366,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.151824,26.202.125.243,79.127.159.187,64208,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.152696,26.202.125.243,84.17.53.155,9993,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.153123,26.202.125.243,84.17.53.155,45366,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.153568,26.202.125.243,84.17.53.155,64208,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.154016,26.202.125.243,185.152.67.145,9993,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.154505,26.202.125.243,185.152.67.145,45366,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
266.154924,26.202.125.243,185.152.67.145,64208,9993,0,0.0,179,0,0.0,0.0,1,0,0,0
230.806261,192.168.212.39,84.17.53.155,45366,9993,0,37.778907,1351,0,286.085566,0.0,17,0,0,0
261.727673,192.168.212.39,147.92.191.21,59359,443,1,7.740446,216,0,223.24295,0.0,4,0,2864014283,0
267.259161,192.168.212.39,40.81.252.176,58844,3544,0,0.330847,103,151,2490.577215,3651.234559,1,1,0,0
268.362373,192.168.212.39,103.195.103.66,9993,9993,0,0.0,151,0,0.0,0.0,1,0,0,0
268.474282,192.168.212.39,35.208.25.129,9993,64182,0,0.0,151,0,0.0,0.0,1,0,0,0
268.696503,192.168.212.39,185.152.67.145,64208,9993,0,0.0,151,0,0.0,0.0,1,0,0,0
268.805662,192.168.212.39,79.127.159.187,9993,9993,0,0.0,151,0,0.0,0.0,1,0,0,0
262.058913,192.168.212.39,23.200.153.151,60055,443,1,10.396829,3707,4971,2852.408172,3825.012415,12,13,2051703548,619751980
270.797322,104.18.39.21,192.168.212.39,443,59336,1,0.221958,138,82,4973.913984,2955.514106,2,1,2919393061,1980769416
271.787854,192.168.212.39,192.168.212.1,61044,53,0,0.111668,83,131,5946.197657,9384.962568,1,1,0,0
272.12247,192.168.212.39,172.167.33.55,49409,443,1,4.649793,209,225,359.5859,387.114007,2,1,4286149048,418164107
277.109155,26.17.54.25,224.0.0.251,5353,5353,0,0.791564,932,0,9419.326801,0.0,6,0,0,0
277.899732,192.168.212.39,147.92.146.208,59355,443,1,0.0,54,0,0.0,0.0,1,0,2118202913,0
277.900943,192.168.212.39,147.92.146.208,59367,443,1,0.0,54,0,0.0,0.0,1,0,731373874,0
278.007599,192.168.212.39,192.168.212.1,61806,53,0,0.221451,77,234,2781.653729,8453.337307,1,1,0,0
278.118029,192.168.212.39,192.168.212.1,63376,53,0,0.219897,81,257,2946.8342,9349.831967,1,1,0,0
278.66556,192.168.212.39,104.93.2.10,60061,443,1,2.199876,1470,10029,5345.755852,36471.146556,9,12,4134918917,3319230167
280.201797,26.17.54.25,26.255.255.255,138,138,0,0.0,243,0,0.0,0.0,1,0,0,0
296.065479,192.168.212.39,147.92.146.208,59362,443,1,0.0,54,0,0.0,0.0,1,0,2733776978,0
296.175217,192.168.212.39,147.92.146.208,59361,443,1,0.0,54,0,0.0,0.0,1,0,457763585,0
296.394033,192.168.212.39,192.168.212.1,58036,53,0,0.329754,83,292,2013.622276,7084.06873,1,1,0,0
296.503171,192.168.212.39,147.92.146.208,59363,443,1,0.0,54,0,0.0,0.0,1,0,3159990902,0
297.050803,192.168.212.39,147.92.146.208,59367,443,1,0.0,54,0,0.0,0.0,1,0,731373874,0
297.162161,192.168.212.39,147.92.146.208,59355,443,1,0.0,54,0,0.0,0.0,1,0,2118202913,0
296.830522,192.168.212.39,3.169.43.45,60062,443,1,6.059397,1552,14541,2049.048775,19197.949895,11,15,1739318019,2801985863
278.44709,192.168.212.39,147.92.146.190,60059,443,1,26.742517,2909,15366,870.224744,4596.725132,12,16,1375144158,3965382356
278.556689,192.168.212.39,147.92.146.190,60060,443,1,26.525072,2855,12662,861.072121,3818.877476,11,15,2935683619,1248165416
296.939672,192.168.212.39,3.169.43.45,60063,443,1,11.340663,1711,22003,1206.984107,15521.491116,14,21,1797251238,2470039823
297.930737,192.168.212.39,3.169.43.45,60064,443,1,10.791779,1711,21941,1268.372898,16264.973551,14,20,3916916988,3891076334
311.7036,192.168.212.39,192.168.212.1,56055,53,0,0.112829,85,329,6026.819346,23327.336057,1,1,0,0
312.035625,192.168.212.39,192.168.212.1,60636,53,0,1.221115,69,211,452.045876,1382.343186,1,1,0,0
272.010471,192.168.212.39,147.92.191.21,60057,443,1,43.779219,4223,4986,771.690331,911.117213,16,17,2700473757,581988189
316.993701,192.168.212.39,147.92.146.208,59363,443,1,0.0,54,0,0.0,0.0,1,0,3159990902,0
317.10352,192.168.212.39,147.92.146.208,59361,443,1,0.0,54,0,0.0,0.0,1,0,457763585,0
317.324685,192.168.212.39,147.92.146.208,59362,443,1,0.0,54,0,0.0,0.0,1,0,2733776978,0
0.562991,192.168.212.39,104.18.18.2,50515,443,1,317.533734,70404,81839,1773.770594,2061.865969,933,1051,3095606405,1823671833
313.47522,192.168.212.39,23.200.153.151,60066,443,1,5.062541,2461,4233,3888.956159,6689.131011,8,9,2969057286,620468219
303.220637,192.168.212.39,23.200.153.151,60054,443,1,18.833325,3766,1196,1599.717522,508.035623,6,4,4060857835,624279422
318.647371,192.168.212.39,104.93.2.10,60061,443,1,3.185955,699,13956,1755.203699,35043.80947,6,10,4134919890,3319239525
311.926398,192.168.212.39,3.169.138.82,60065,443,1,21.084215,1958,16723,742.925454,6345.22082,13,17,3471145780,1298458351
318.756506,192.168.212.39,3.169.43.45,60067,443,1,11.951002,1441,10760,964.605311,7202.743335,9,12,2946852623,454262101
319.197891,192.168.212.39,104.93.2.10,60068,443,1,13.591784,1470,10783,865.228582,6346.775375,9,13,1685120490,3304248690
322.926464,192.168.212.39,3.169.138.82,60072,443,1,15.36292,1382,6474,719.654857,3371.234114,8,9,4227389697,2423617888
338.179179,192.168.75.1,192.168.75.254,68,67,0,0.109857,358,342,26070.254968,24905.103908,1,1,0,0
338.179962,192.168.11.1,192.168.11.254,68,67,0,0.008496,358,342,337099.811676,322033.898305,1,1,0,0
338.95557,192.168.11.1,224.0.0.252,63017,5355,0,0.0,75,0,0.0,0.0,1,0,0,0
338.955846,26.202.125.243,224.0.0.252,63017,5355,0,0.0,75,0,0.0,0.0,1,0,0,0
338.956104,192.168.75.1,224.0.0.252,63017,5355,0,0.0,75,0,0.0,0.0,1,0,0,0
338.956363,10.147.18.172,224.0.0.252,63017,5355,0,0.0,75,0,0.0,0.0,1,0,0,0
323.471582,192.168.212.39,104.93.2.10,60073,443,1,16.470929,1524,12236,740.213257,5943.077042,10,14,216618728,3314749074
338.288649,26.202.125.243,224.0.0.251,5353,5353,0,0.996831,623,0,4999.844507,0.0,5,0,0,0
338.289736,192.168.11.1,224.0.0.251,5353,5353,0,0.994873,400,0,3216.490949,0.0,4,0,0,0
338.400919,192.168.75.1,224.0.0.251,5353,5353,0,0.885109,400,0,3615.373926,0.0,4,0,0,0
338.401223,10.147.18.172,224.0.0.251,5353,5353,0,0.885306,400,0,3614.569426,0.0,4,0,0,0
327.960445,192.168.212.39,104.93.2.10,60074,443,1,14.440427,1578,15072,874.212376,8349.891593,11,16,3466992853,3307544262
322.163456,192.168.212.39,3.169.138.82,60069,443,1,26.686264,1502,7296,450.269097,2187.192632,10,11,2373597905,738052261
322.271535,192.168.212.39,104.93.2.10,60070,443,1,26.79587,1578,14921,471.117377,4454.716342,11,15,2665097787,3319416903
322.489509,192.168.212.39,104.93.2.10,60071,443,1,26.250637,1470,7920,447.989129,2413.655714,9,11,2276133887,3303505493
342.730479,192.168.212.39,3.169.138.82,60076,443,1,5.570932,1382,6854,1984.587139,9842.518272,8,10,1979381679,1823233979
348.958259,192.168.212.39,3.169.138.82,60065,443,1,0.0,54,0,0.0,0.0,1,0,3471147025,0
349.177336,192.168.212.39,104.93.2.10,60068,443,1,0.0,54,0,0.0,0.0,1,0,1685121463,0
328.070165,192.168.212.39,3.169.138.82,60075,443,1,23.239324,1436,7102,494.334517,2444.821545,9,10,724275568,3608742259
338.187916,26.202.125.243,239.255.255.250,65434,1900,0,15.043569,1074,0,571.141064,0.0,6,0,0,0
340.820598,23.200.153.151,192.168.212.39,443,60054,1,11.036002,598,54,433.490317,39.144611,2,1,624280390,4060861277
342.51217,192.168.212.39,23.200.153.151,60066,443,1,10.656221,162,138,121.619099,103.601455,3,2,2969059304,620471937
342.83979,192.168.212.39,3.169.138.82,60077,443,1,8.795086,1436,6854,1306.18393,6234.390431,9,10,2825589456,1751557528
344.052693,192.168.212.39,3.169.138.82,60078,443,1,7.471875,1436,7033,1537.498954,7530.104559,9,10,4048343578,4000302008
344.161659,192.168.212.39,3.169.138.82,60079,443,1,7.041045,1436,8162,1631.575995,9273.623447,9,11,3731583621,2668648284
351.966441,192.168.212.39,147.92.191.21,59359,443,1,0.0,54,0,0.0,0.0,1,0,2864014283,0
353.341249,192.168.212.39,147.92.146.208,59355,443,1,0.0,54,0,0.0,0.0,1,0,2118202913,0
353.450354,192.168.212.39,147.92.146.208,59367,443,1,0.0,54,0,0.0,0.0,1,0,731373874,0
357.293488,192.168.212.39,147.92.146.208,59363,443,1,0.0,54,0,0.0,0.0,1,0,3159990902,0
357.404568,192.168.212.39,147.92.146.208,59361,443,1,0.0,54,0,0.0,0.0,1,0,457763585,0
357.514196,192.168.212.39,147.92.146.208,59362,443,1,0.0,54,0,0.0,0.0,1,0,2733776978,0
360.70296,192.168.212.39,147.92.146.208,59365,443,1,0.0,54,0,0.0,0.0,1,0,3075715362,0
360.814027,192.168.212.39,147.92.146.208,59368,443,1,0.0,54,0,0.0,0.0,1,0,1005531266,0
361.142575,192.168.212.39,147.92.146.208,59364,443,1,0.0,54,0,0.0,0.0,1,0,2119845047,0
361.363022,192.168.212.39,147.92.146.208,59369,443,1,0.0,54,0,0.0,0.0,1,0,1908570864,0
361.472085,192.168.212.39,147.92.146.208,59366,443,1,0.0,54,0,0.0,0.0,1,0,3212430367,0
360.485708,192.168.212.39,147.92.146.190,60059,443,1,4.286927,1822,4158,3400.10455,7759.404347,4,5,1375146408,3965396835
360.264823,192.168.212.39,147.92.146.190,60060,443,1,16.919014,3806,16400,1799.632059,7754.589009,11,16,2935685869,1248177239
361.799994,192.168.212.39,147.92.146.190,60085,443,1,18.924813,2855,13269,1206.881146,5609.143932,11,15,3998082928,2230464608
361.689101,192.168.212.39,147.92.146.190,60084,443,1,21.473691,2855,12660,1063.627115,4716.469097,11,15,279720446,1757263311
361.908562,192.168.212.39,147.92.146.190,60086,443,1,21.917104,2747,8227,1002.687216,3002.951485,9,11,649136678,3863764941
361.032448,192.168.212.39,147.92.146.190,60082,443,1,23.454782,2747,7189,936.951791,2452.037286,9,10,1047379493,3765595075
362.017594,192.168.212.39,147.92.146.190,60088,443,1,23.133105,2855,12971,987.32963,4485.69269,11,14,2622826969,491556233
362.129879,192.168.212.39,147.92.146.190,60087,443,1,22.909647,2855,12766,996.959927,4457.860045,11,14,1796871480,4020599144
385.812731,192.168.212.39,3.169.43.45,60067,443,1,0.993946,527,6087,4241.679125,48992.601208,3,5,2946853567,454272190
271.12931,192.168.212.39,147.92.185.2,58646,443,1,118.86621,8579,98595,577.388646,6635.695712,67,104,3931597743,1097676183
360.923397,192.168.212.39,147.92.146.190,60081,443,1,28.082505,2855,13129,813.317758,3740.122186,11,15,2495902770,2701999636
361.581389,192.168.212.39,147.92.146.190,60083,443,1,25.665315,2801,9476,873.08494,2953.713991,10,12,2628145759,3977191126
352.843503,192.168.212.39,147.92.191.21,60080,443,1,37.699958,5096,5456,1081.380515,1157.773173,17,21,2694280077,1709314713
397.911885,26.17.54.25,224.0.0.251,5353,5353,0,0.787221,932,0,9471.292051,0.0,6,0,0,0
398.540879,35.208.25.129,192.168.212.39,64182,9993,0,0.108793,70,79,5147.389998,5809.197283,1,1,0,0
398.699389,142.250.198.74,192.168.212.39,443,54445,0,0.106922,74,75,5536.746413,5611.567311,1,1,0,0
385.923814,192.168.212.39,147.92.146.208,59364,443,1,15.432208,216,0,111.973607,0.0,4,0,2119845047,0
386.032544,192.168.212.39,147.92.146.208,59365,443,1,15.435425,216,0,111.95027,0.0,4,0,3075715362,0
386.915014,192.168.212.39,147.92.146.208,59368,443,1,14.6619,216,0,117.856485,0.0,4,0,1005531266,0
387.025614,192.168.212.39,147.92.146.208,59369,443,1,14.771062,216,0,116.985495,0.0,4,0,1908570864,0
387.136677,192.168.212.39,147.92.146.208,59366,443,1,14.549796,216,0,118.764552,0.0,4,0,3212430367,0
399.694318,192.168.212.39,147.92.191.21,59359,443,1,0.0,54,0,0.0,0.0,1,0,2864014283,0
393.505473,192.168.212.39,84.17.53.155,45366,9993,0,11.928066,600,0,402.41226,0.0,8,0,0,0
389.557098,192.168.212.39,147.92.146.208,59355,443,1,20.943564,162,0,61.880585,0.0,3,0,2118202913,0
389.666279,192.168.212.39,147.92.146.208,59367,443,1,20.724025,162,0,62.536114,0.0,3,0,731373874,0
407.298576,192.168.212.39,20.189.173.17,60091,443,1,2.98169,2077,7301,5572.678582,19588.890864,12,8,2918901636,1769152641
410.941217,192.168.212.39,192.168.212.1,64572,53,0,0.109665,74,90,5398.258332,6565.449323,1,1,0,0
390.653419,192.168.212.39,147.92.146.208,59363,443,1,22.711658,162,0,57.063205,0.0,3,0,3159990902,0
390.764644,192.168.212.39,147.92.146.208,59361,443,1,22.380328,162,0,57.907998,0.0,3,0,457763585,0
390.874819,192.168.212.39,147.92.146.208,59362,443,1,22.379587,162,0,57.909916,0.0,3,0,2733776978,0
415.347887,147.92.185.2,192.168.212.39,443,58646,1,0.329617,151,91,3664.859519,2208.623948,2,1,1097769030,3931602704
417.772129,192.168.212.39,147.92.146.208,59364,443,1,0.0,54,0,0.0,0.0,1,0,2119845047,0
