0.012824,35.215.170.227,192.168.212.37,50006,49665,246
0.026376,35.215.170.227,192.168.212.37,50006,49665,222
0.026748,35.215.170.227,192.168.212.37,50006,49665,209
0.027133,35.215.170.227,192.168.212.37,50006,49665,868
0.027685,35.215.170.227,192.168.212.37,50006,49665,869
0.028053,35.215.170.227,192.168.212.37,50006,49665,223
0.028616,35.215.170.227,192.168.212.37,50006,49665,869
0.040066,192.168.212.37,35.215.170.227,49665,50006,56
0.045463,35.215.170.227,192.168.212.37,50006,49665,209
0.045923,35.215.170.227,192.168.212.37,50006,49665,849
0.046272,35.215.170.227,192.168.212.37,50006,49665,849
0.047841,35.215.170.227,192.168.212.37,50006,49665,849
0.055493,35.215.170.227,192.168.212.37,50006,49665,171
0.061764,35.215.170.227,192.168.212.37,50006,49665,190
0.08676,35.215.170.227,192.168.212.37,50006,49665,176
0.091038,192.168.212.37,35.215.170.227,49665,50006,56
0.110333,35.215.170.227,192.168.212.37,50006,49665,880
0.11063,35.215.170.227,192.168.212.37,50006,49665,195
0.110888,35.215.170.227,192.168.212.37,50006,49665,881
0.111138,35.215.170.227,192.168.212.37,50006,49665,881
0.141625,192.168.212.37,35.215.170.227,49665,50006,56
0.145106,35.215.170.227,192.168.212.37,50006,49665,215
0.145384,35.215.170.227,192.168.212.37,50006,49665,213
0.14562,35.215.170.227,192.168.212.37,50006,49665,234
0.163521,35.215.170.227,192.168.212.37,50006,49665,857
0.163846,35.215.170.227,192.168.212.37,50006,49665,234
0.164195,35.215.170.227,192.168.212.37,50006,49665,857
0.164535,35.215.170.227,192.168.212.37,50006,49665,857
0.169511,35.215.170.227,192.168.212.37,50006,49665,229
0.169889,35.215.170.227,192.168.212.37,50006,49665,221
0.17749,35.215.170.227,192.168.212.37,50006,49665,217
0.183612,35.215.170.227,192.168.212.37,50006,49665,208
0.187996,35.215.170.227,192.168.212.37,50006,49665,229
0.190572,192.168.212.37,35.215.170.227,49665,50006,56
0.222475,118.232.1.174,192.168.212.37,1082,59133,104
0.222751,192.168.212.37,118.232.1.174,59133,1082,72
0.2614,35.215.170.227,192.168.212.37,50006,49665,225
0.262178,35.215.170.227,192.168.212.37,50006,49665,842
0.262847,35.215.170.227,192.168.212.37,50006,49665,842
0.263374,35.215.170.227,192.168.212.37,50006,49665,842
0.263684,35.215.170.227,192.168.212.37,50006,49665,1188
0.263952,35.215.170.227,192.168.212.37,50006,49665,1189
0.265529,35.215.170.227,192.168.212.37,50006,49665,201
0.267781,35.215.170.227,192.168.212.37,50006,49665,214
0.268035,35.215.170.227,192.168.212.37,50006,49665,206
0.276581,35.215.170.227,192.168.212.37,50006,49665,204
0.276928,35.215.170.227,192.168.212.37,50006,49665,204
0.277251,35.215.170.227,192.168.212.37,50006,49665,206
0.277939,35.215.170.227,192.168.212.37,50006,49665,211
0.283806,35.215.170.227,192.168.212.37,50006,49665,200
0.284178,35.215.170.227,192.168.212.37,50006,49665,1127
0.284445,35.215.170.227,192.168.212.37,50006,49665,1128
0.291416,192.168.212.37,35.215.170.227,49665,50006,60
0.298048,35.215.170.227,192.168.212.37,50006,49665,206
0.306627,35.215.170.227,192.168.212.37,50006,49665,202
0.308905,35.215.170.227,192.168.212.37,50006,49665,220
0.313493,35.215.170.227,192.168.212.37,50006,49665,1171
0.31443,35.215.170.227,192.168.212.37,50006,49665,1171
