0.004929,35.215.170.227,192.168.212.37,50006,49665,1122
0.005269,35.215.170.227,192.168.212.37,50006,49665,1123
0.011192,192.168.212.37,35.215.170.227,49665,50006,56
0.019791,35.215.170.227,192.168.212.37,50006,49665,227
0.027775,35.215.170.227,192.168.212.37,50006,49665,1118
0.028176,35.215.170.227,192.168.212.37,50006,49665,1118
0.032906,192.168.212.37,35.215.135.22,52754,50007,68
0.038188,192.168.212.37,118.232.1.174,59133,1082,108
0.052245,35.215.170.227,192.168.212.37,50006,49665,1122
0.052535,35.215.170.227,192.168.212.37,50006,49665,227
0.052808,35.215.170.227,192.168.212.37,50006,49665,1123
0.059062,118.232.1.174,192.168.212.37,1082,59133,72
0.061529,35.215.170.227,192.168.212.37,50006,49665,1118
0.061786,192.168.212.37,35.215.170.227,49665,50006,56
0.062783,35.215.170.227,192.168.212.37,50006,49665,1118
0.065153,35.215.170.227,192.168.212.37,50006,49665,225
0.087953,35.215.170.227,192.168.212.37,50006,49665,1122
0.089183,35.215.170.227,192.168.212.37,50006,49665,1123
0.092023,35.215.170.227,192.168.212.37,50006,49665,236
0.112942,192.168.212.37,35.215.170.227,49665,50006,56
0.119779,35.215.170.227,192.168.212.37,50006,49665,240
0.120884,35.215.170.227,192.168.212.37,50006,49665,224
0.123513,35.215.170.227,192.168.212.37,50006,49665,1126
0.124375,35.215.170.227,192.168.212.37,50006,49665,1126
0.148101,35.215.170.227,192.168.212.37,50006,49665,1122
0.14853,35.215.170.227,192.168.212.37,50006,49665,1123
0.154524,35.215.170.227,192.168.212.37,50006,49665,220
0.165264,192.168.212.37,35.215.170.227,49665,50006,56
0.168078,35.215.170.227,192.168.212.37,50006,49665,220
0.168353,35.215.170.227,192.168.212.37,50006,49665,1118
0.169334,35.215.170.227,192.168.212.37,50006,49665,1118
0.177535,35.215.170.227,192.168.212.37,50006,49665,216
0.187922,35.215.170.227,192.168.212.37,50006,49665,1122
0.188326,35.215.170.227,192.168.212.37,50006,49665,1123
0.201631,35.215.170.227,192.168.212.37,50006,49665,238
0.202081,35.215.170.227,192.168.212.37,50006,49665,1118
0.202474,35.215.170.227,192.168.212.37,50006,49665,1118
0.216392,192.168.212.37,35.215.170.227,49665,50006,56
0.225763,35.215.170.227,192.168.212.37,50006,49665,1122
0.226056,35.215.170.227,192.168.212.37,50006,49665,237
0.226342,35.215.170.227,192.168.212.37,50006,49665,1123
0.230245,35.215.170.227,192.168.212.37,50006,49665,1118
0.231061,35.215.170.227,192.168.212.37,50006,49665,1118
0.23983,35.215.170.227,192.168.212.37,50006,49665,1122
0.240197,35.215.170.227,192.168.212.37,50006,49665,1123
0.242556,35.215.170.227,192.168.212.37,50006,49665,226
0.266685,192.168.212.37,35.215.170.227,49665,50006,56
0.316585,35.215.170.227,192.168.212.37,50006,49665,1118
0.317058,35.215.170.227,192.168.212.37,50006,49665,1118
0.317294,192.168.212.37,35.215.170.227,49665,50006,52
0.344459,35.215.170.227,192.168.212.37,50006,49665,223
0.362679,35.215.170.227,192.168.212.37,50006,49665,216
0.378171,35.215.170.227,192.168.212.37,50006,49665,209
0.378459,35.215.170.227,192.168.212.37,50006,49665,222
0.3787,35.215.170.227,192.168.212.37,50006,49665,225
0.388436,35.215.170.227,192.168.212.37,50006,49665,1122
0.388838,35.215.170.227,192.168.212.37,50006,49665,226
0.389264,35.215.170.227,192.168.212.37,50006,49665,1123
0.39116,35.215.170.227,192.168.212.37,50006,49665,223
0.399999,35.215.170.227,192.168.212.37,50006,49665,209
0.401106,35.215.170.227,192.168.212.37,50006,49665,1126
0.402569,35.215.170.227,192.168.212.37,50006,49665,1126
0.412758,35.215.170.227,192.168.212.37,50006,49665,1122
0.413312,35.215.170.227,192.168.212.37,50006,49665,1123
0.420514,192.168.212.37,35.215.170.227,49665,50006,56
0.421035,35.215.170.227,192.168.212.37,50006,49665,204
0.427328,35.215.170.227,192.168.212.37,50006,49665,1193
0.427811,35.215.170.227,192.168.212.37,50006,49665,1194
0.43032,192.168.212.37,118.232.1.174,62524,5427,20
0.437379,118.232.1.174,192.168.212.37,5427,62524,20
0.437743,192.168.212.37,118.232.1.174,62524,5427,22
0.439614,35.215.170.227,192.168.212.37,50006,49665,974
0.440795,35.215.170.227,192.168.212.37,50006,49665,975
0.441072,35.215.170.227,192.168.212.37,50006,49665,212
0.441365,35.215.170.227,192.168.212.37,50006,49665,975
0.444724,118.232.1.174,192.168.212.37,5427,62524,22
0.458781,35.215.170.227,192.168.212.37,50006,49665,1041
0.459088,35.215.170.227,192.168.212.37,50006,49665,1041
0.459925,35.215.170.227,192.168.212.37,50006,49665,1041
0.460769,35.215.170.227,192.168.212.37,50006,49665,216
0.470158,35.215.170.227,192.168.212.37,50006,49665,1043
0.470483,35.215.170.227,192.168.212.37,50006,49665,1043
0.47141,192.168.212.37,35.215.170.227,49665,50006,60
0.471829,35.215.170.227,192.168.212.37,50006,49665,1043
0.478613,35.215.170.227,192.168.212.37,50006,49665,223
0.489378,35.215.170.227,192.168.212.37,50006,49665,1074
0.489728,35.215.170.227,192.168.212.37,50006,49665,1074
0.49002,35.215.170.227,192.168.212.37,50006,49665,1074
0.498255,35.215.170.227,192.168.212.37,50006,49665,219
0.499156,35.215.170.227,192.168.212.37,50006,49665,1071
0.500089,35.215.170.227,192.168.212.37,50006,49665,1071
0.500401,35.215.170.227,192.168.212.37,50006,49665,1071
0.518273,35.215.170.227,192.168.212.37,50006,49665,1058
0.519097,35.215.170.227,192.168.212.37,50006,49665,1059
0.522613,192.168.212.37,35.215.170.227,49665,50006,60
0.522991,35.215.170.227,192.168.212.37,50006,49665,229
0.52338,35.215.170.227,192.168.212.37,50006,49665,1059
0.540143,35.215.170.227,192.168.212.37,50006,49665,1033
0.540441,35.215.170.227,192.168.212.37,50006,49665,1033
0.541029,35.215.170.227,192.168.212.37,50006,49665,1033
0.541288,35.215.170.227,192.168.212.37,50006,49665,220
0.56048,35.215.170.227,192.168.212.37,50006,49665,1067
0.560785,35.215.170.227,192.168.212.37,50006,49665,208
0.561186,35.215.170.227,192.168.212.37,50006,49665,1068
0.573512,192.168.212.37,35.215.170.227,49665,50006,56
0.577499,35.215.170.227,192.168.212.37,50006,49665,1101
0.578528,35.215.170.227,192.168.212.37,50006,49665,1102
0.587206,35.215.170.227,192.168.212.37,50006,49665,201
0.605757,35.215.170.227,192.168.212.37,50006,49665,1135
0.606073,35.215.170.227,192.168.212.37,50006,49665,212
0.606445,35.215.170.227,192.168.212.37,50006,49665,1135
0.620973,35.215.170.227,192.168.212.37,50006,49665,1122
0.621344,35.215.170.227,192.168.212.37,50006,49665,1122
0.624985,192.168.212.37,35.215.170.227,49665,50006,56
0.646733,35.215.170.227,192.168.212.37,50006,49665,235
0.652201,35.215.135.22,192.168.212.37,50007,52754,60
0.65252,35.215.170.227,192.168.212.37,50006,49665,216
0.660164,35.215.170.227,192.168.212.37,50006,49665,202
0.661806,35.215.170.227,192.168.212.37,50006,49665,1127
0.663346,35.215.170.227,192.168.212.37,50006,49665,1127
0.674227,192.168.212.37,35.215.170.227,49665,50006,52
0.676608,35.215.170.227,192.168.212.37,50006,49665,1122
0.677173,35.215.170.227,192.168.212.37,50006,49665,1122
0.678367,35.215.170.227,192.168.212.37,50006,49665,216
0.688685,35.215.170.227,192.168.212.37,50006,49665,1127
0.690654,35.215.170.227,192.168.212.37,50006,49665,1127
0.698812,35.215.170.227,192.168.212.37,50006,49665,217
0.703885,35.215.170.227,192.168.212.37,50006,49665,1122
0.705815,35.215.170.227,192.168.212.37,50006,49665,1122
0.718319,35.215.170.227,192.168.212.37,50006,49665,104
0.718912,35.215.170.227,192.168.212.37,50006,49665,80
0.719342,35.215.170.227,192.168.212.37,50006,49665,1127
0.719597,35.215.170.227,192.168.212.37,50006,49665,211
0.720512,35.215.170.227,192.168.212.37,50006,49665,1127
0.725197,192.168.212.37,35.215.170.227,49665,50006,60
0.739374,35.215.170.227,192.168.212.37,50006,49665,212
0.745543,35.215.170.227,192.168.212.37,50006,49665,1122
0.746351,35.215.170.227,192.168.212.37,50006,49665,1122
0.758564,35.215.170.227,192.168.212.37,50006,49665,1127
0.758953,35.215.170.227,192.168.212.37,50006,49665,213
0.759347,35.215.170.227,192.168.212.37,50006,49665,1127
0.772762,35.215.170.227,192.168.212.37,50006,49665,1122
0.773277,35.215.170.227,192.168.212.37,50006,49665,1122
0.775561,192.168.212.37,35.215.170.227,49665,50006,56
0.778807,35.215.170.227,192.168.212.37,50006,49665,202
0.781724,35.215.170.227,192.168.212.37,50006,49665,1127
0.782399,35.215.170.227,192.168.212.37,50006,49665,1127
0.796418,35.215.170.227,192.168.212.37,50006,49665,1122
0.798073,35.215.170.227,192.168.212.37,50006,49665,1122
0.801495,35.215.170.227,192.168.212.37,50006,49665,229
0.806771,35.215.170.227,192.168.212.37,50006,49665,1135
0.8072,35.215.170.227,192.168.212.37,50006,49665,1135
0.819418,35.215.170.227,192.168.212.37,50006,49665,229
0.825604,35.215.170.227,192.168.212.37,50006,49665,1122
0.82622,35.215.170.227,192.168.212.37,50006,49665,1122
0.828453,192.168.212.37,35.215.170.227,49665,50006,60
0.837524,35.215.170.227,192.168.212.37,50006,49665,1127
0.841478,35.215.170.227,192.168.212.37,50006,49665,1127
0.841893,35.215.170.227,192.168.212.37,50006,49665,223
0.858565,35.215.170.227,192.168.212.37,50006,49665,1122
0.858962,35.215.170.227,192.168.212.37,50006,49665,1122
0.859228,35.215.170.227,192.168.212.37,50006,49665,230
0.876131,35.215.170.227,192.168.212.37,50006,49665,1127
0.876534,35.215.170.227,192.168.212.37,50006,49665,1127
0.878351,35.215.170.227,192.168.212.37,50006,49665,220
0.880244,192.168.212.37,35.215.170.227,49665,50006,56
0.892951,35.215.170.227,192.168.212.37,50006,49665,1122
0.893642,35.215.170.227,192.168.212.37,50006,49665,1122
0.903961,35.215.170.227,192.168.212.37,50006,49665,225
0.905972,35.215.170.227,192.168.212.37,50006,49665,1127
0.906323,35.215.170.227,192.168.212.37,50006,49665,1127
0.919866,35.215.170.227,192.168.212.37,50006,49665,1122
0.920179,35.215.170.227,192.168.212.37,50006,49665,230
0.920438,35.215.170.227,192.168.212.37,50006,49665,1122
0.931689,192.168.212.37,35.215.170.227,49665,50006,56
0.938099,35.215.170.227,192.168.212.37,50006,49665,227
0.939066,35.215.170.227,192.168.212.37,50006,49665,1127
0.940209,35.215.170.227,192.168.212.37,50006,49665,1127
0.953494,35.215.135.22,192.168.212.37,50007,52754,111
0.953958,35.215.170.227,192.168.212.37,50006,49665,1122
0.95511,118.232.1.174,192.168.212.37,5427,62524,20
0.955379,192.168.212.37,118.232.1.174,62524,5427,20
0.955588,192.168.212.37,118.232.1.174,62524,5427,22
0.955844,35.215.170.227,192.168.212.37,50006,49665,1122
0.957321,35.215.170.227,192.168.212.37,50006,49665,229
0.969282,118.232.1.174,192.168.212.37,5427,62524,22
0.969702,35.215.135.22,192.168.212.37,50007,52754,111
0.973786,35.215.170.227,192.168.212.37,50006,49665,1127
0.974266,35.215.170.227,192.168.212.37,50006,49665,1127
0.974748,35.215.170.227,192.168.212.37,50006,49665,239
0.982812,192.168.212.37,35.215.170.227,49665,50006,56
0.987196,35.215.170.227,192.168.212.37,50006,49665,1122
0.987631,35.215.170.227,192.168.212.37,50006,49665,1122
0.993092,35.215.135.22,192.168.212.37,50007,52754,111
0.998391,35.215.170.227,192.168.212.37,50006,49665,212
1.002768,35.215.170.227,192.168.212.37,50006,49665,1135
1.003265,35.215.170.227,192.168.212.37,50006,49665,1135
1.012877,35.215.135.22,192.168.212.37,50007,52754,111
1.018389,35.215.170.227,192.168.212.37,50006,49665,232
1.024171,35.215.170.227,192.168.212.37,50006,49665,1122
1.025095,35.215.170.227,192.168.212.37,50006,49665,1122
1.032967,35.215.135.22,192.168.212.37,50007,52754,185
1.034949,192.168.212.37,35.215.170.227,49665,50006,56
1.038165,35.215.170.227,192.168.212.37,50006,49665,1127
1.038598,35.215.170.227,192.168.212.37,50006,49665,230
1.039109,35.215.170.227,192.168.212.37,50006,49665,1127
1.050641,35.215.135.22,192.168.212.37,50007,52754,229
1.057481,35.215.170.227,192.168.212.37,50006,49665,1122
1.058782,35.215.170.227,192.168.212.37,50006,49665,1122
1.06066,35.215.170.227,192.168.212.37,50006,49665,212
1.068081,35.215.170.227,192.168.212.37,50006,49665,1127
1.068427,35.215.170.227,192.168.212.37,50006,49665,1127
1.076374,35.215.135.22,192.168.212.37,50007,52754,226
1.082743,35.215.170.227,192.168.212.37,50006,49665,201
1.084957,192.168.212.37,35.215.170.227,49665,50006,56
1.091763,35.215.170.227,192.168.212.37,50006,49665,1122
1.092259,35.215.170.227,192.168.212.37,50006,49665,1122
1.094586,35.215.135.22,192.168.212.37,50007,52754,225
1.099771,35.215.170.227,192.168.212.37,50006,49665,212
1.102852,35.215.170.227,192.168.212.37,50006,49665,1127
