0.011471,35.215.170.227,192.168.212.37,50006,56367,1019
0.011925,35.215.170.227,192.168.212.37,50006,56367,1019
0.012245,35.215.170.227,192.168.212.37,50006,56367,1020
0.012527,35.215.170.227,192.168.212.37,50006,56367,1020
0.013793,35.215.170.227,192.168.212.37,50006,56367,1020
0.018033,35.215.170.227,192.168.212.37,50006,56367,221
0.030813,35.215.170.227,192.168.212.37,50006,56367,220
0.032549,35.215.170.227,192.168.212.37,50006,56367,1022
0.032852,35.215.170.227,192.168.212.37,50006,56367,1022
0.03316,35.215.170.227,192.168.212.37,50006,56367,1022
0.034893,35.215.170.227,192.168.212.37,50006,56367,1022
0.035179,35.215.170.227,192.168.212.37,50006,56367,1022
0.050754,192.168.212.37,35.215.170.227,56367,50006,60
0.052787,35.215.170.227,192.168.212.37,50006,56367,211
0.059762,192.168.212.37,118.232.1.174,62524,5427,20
0.061823,35.215.170.227,192.168.212.37,50006,56367,1046
0.062275,35.215.170.227,192.168.212.37,50006,56367,1046
0.063245,35.215.170.227,192.168.212.37,50006,56367,1046
0.063513,35.215.170.227,192.168.212.37,50006,56367,1046
0.06376,35.215.170.227,192.168.212.37,50006,56367,1047
0.071554,118.232.1.174,192.168.212.37,5427,62524,20
0.071876,192.168.212.37,118.232.1.174,62524,5427,22
0.074787,35.215.170.227,192.168.212.37,50006,56367,224
0.078308,118.232.1.174,192.168.212.37,5427,62524,22
0.078705,35.215.170.227,192.168.212.37,50006,56367,1026
0.079807,35.215.170.227,192.168.212.37,50006,56367,1026
0.080663,35.215.170.227,192.168.212.37,50006,56367,1026
0.08124,35.215.170.227,192.168.212.37,50006,56367,1026
0.081543,35.215.170.227,192.168.212.37,50006,56367,1027
0.10214,192.168.212.37,35.215.170.227,56367,50006,60
0.102404,35.215.170.227,192.168.212.37,50006,56367,216
0.11179,35.215.170.227,192.168.212.37,50006,56367,1020
0.112121,35.215.170.227,192.168.212.37,50006,56367,1020
0.112398,35.215.170.227,192.168.212.37,50006,56367,1020
0.113398,35.215.170.227,192.168.212.37,50006,56367,1020
0.11378,35.215.170.227,192.168.212.37,50006,56367,1020
0.114811,35.215.170.227,192.168.212.37,50006,56367,208
0.131342,35.215.170.227,192.168.212.37,50006,56367,1025
0.131608,35.215.170.227,192.168.212.37,50006,56367,213
0.131864,35.215.170.227,192.168.212.37,50006,56367,1025
0.132205,35.215.170.227,192.168.212.37,50006,56367,1025
0.132471,35.215.170.227,192.168.212.37,50006,56367,1026
0.132714,35.215.170.227,192.168.212.37,50006,56367,1026
0.146429,35.215.170.227,192.168.212.37,50006,56367,1020
0.146762,35.215.170.227,192.168.212.37,50006,56367,1020
