timeStamp,srcip,dstip,srcport,dstport,protocol,duration,srcbytes,dstbytes,srceff,dsteff,srcpkts,dstpkts,srcseq,dstseq
78.442733,192.168.1.156,114.37.143.123,64610,53321,1,15.765102,3794,568,1925.265057,288.231564,15,9,1061971306,2173874051
98.17301,162.159.134.234,192.168.1.156,443,56150,1,0.0,124,54,0.0,0.0,1,1,4124977354,3278306148
1.434199,35.215.172.194,192.168.1.156,50004,59327,0,103.764258,58895,5118,4540.677195,394.586737,360,50,0,0
108.955907,26.54.54.12,26.77.150.215,55925,7680,1,0.012739,375,174,235497.291781,109270.743386,5,3,895577501,2026284492
111.892752,45.121.184.101,192.168.1.156,27019,52134,1,0.32431,242,54,5969.596991,1332.058833,1,1,1485198400,1668777696
113.127055,192.168.1.156,162.159.128.233,57220,443,0,1.180381,6088,1955,41261.253782,13249.959123,8,5,0,0
113.405136,192.168.1.156,91.108.56.100,64606,443,1,0.544077,357,203,5249.256999,2984.871627,2,2,629619209,2173418929
115.497415,192.168.1.156,192.168.1.1,53577,53,0,0.107988,77,197,5704.337519,14594.214172,1,1,0,0
115.714519,192.168.1.156,118.214.255.18,58166,80,1,0.317212,485,495,12231.567532,12483.764801,4,3,1504461724,3374833759
85.577719,192.168.1.156,142.250.204.36,61518,443,0,33.990438,3709,5038,872.951387,1185.745238,16,18,0,0
130.205113,192.168.1.142,239.255.255.250,49646,1900,0,0.96519,501,0,4152.550275,0.0,3,0,0,0
132.862374,192.168.1.156,162.159.134.234,56150,443,1,1.949984,270,148,1107.701397,607.184469,2,2,3278306148,4124977424
139.790742,192.168.1.156,45.121.184.101,52134,27019,1,0.437279,108,60,1975.855232,1097.697351,1,1,1668777696,1485198588
144.548186,192.168.1.156,192.168.1.160,58167,7680,1,1.68165,458,416,2178.812476,1979.008712,6,5,3601695663,3351698427
144.871299,192.168.1.156,192.168.1.160,58168,7680,1,1.361138,465,423,2733.007234,2486.154967,6,5,422669441,3667138429
146.71096,192.168.1.156,162.159.130.235,56149,443,1,0.414517,181,110,3493.222232,2122.952738,2,1,3345137230,3037581837
144.04955,192.168.1.142,224.0.0.251,5353,5353,0,5.096096,206,0,323.384803,0.0,2,0,0,0
148.602477,26.77.150.215,224.0.0.251,5353,5353,0,1.577885,1211,0,6139.864439,0.0,6,0,0,0
148.609051,192.168.153.1,224.0.0.251,5353,5353,0,1.120831,1155,0,8243.883333,0.0,6,0,0,0
148.615119,192.168.190.1,224.0.0.251,5353,5353,0,1.005722,1155,0,9187.429528,0.0,6,0,0,0
150.16542,26.54.54.12,26.77.150.215,61503,7680,1,0.006521,375,174,460052.139242,213464.192608,5,3,2823257012,2670386877
150.233077,192.168.1.156,64.233.188.188,64905,5228,1,0.001422,55,66,309423.347398,371308.016878,1,1,4097321192,866869126
158.226225,192.168.1.156,140.82.112.22,58152,443,1,0.938683,55,66,468.741844,562.490212,1,1,4024967871,1437124260
159.460949,192.168.1.156,142.250.204.36,61518,443,0,0.323752,71,68,1754.429316,1680.2985,1,1,0,0
160.43699,192.168.1.172,224.0.0.253,59247,3544,0,0.0,82,0,0.0,0.0,1,0,0,0
167.540055,192.168.1.156,13.107.213.74,58093,443,1,0.107386,55,66,4097.368372,4916.842046,1,1,1811231019,3315184076
169.062059,192.168.1.156,142.250.204.46,61081,443,0,0.865009,1127,330,10423.01294,3051.991367,3,4,0,0
179.948252,192.168.1.156,162.159.128.233,57220,443,0,1.084281,5961,1884,43981.218891,13900.455694,8,4,0,0
185.62557,26.54.54.12,239.255.255.250,57364,1900,0,3.03488,848,0,2235.343737,0.0,4,0,0,0
187.504031,192.168.1.142,239.255.255.250,49646,1900,0,0.74215,501,0,5400.5255,0.0,3,0,0,0
188.970344,26.54.54.12,26.77.150.215,55018,7680,1,0.008639,375,174,347262.414631,161129.760389,5,3,754614729,2917654035
189.244338,192.168.1.156,142.250.204.46,61081,443,0,1.414959,1413,330,7988.924061,1865.778443,3,4,0,0
191.871102,26.77.150.215,26.54.54.12,5353,5353,0,0.0,367,0,0.0,0.0,1,0,0,0
192.874008,26.77.150.215,224.0.0.251,5353,5353,0,0.0,367,0,0.0,0.0,1,0,0,0
201.657861,192.168.1.156,40.81.252.176,52169,3544,0,0.432622,103,151,1904.665042,2792.275936,1,1,0,0
207.911397,192.168.1.156,142.250.204.46,61081,443,0,1.191666,5457,923,36634.426089,6196.367103,7,5,0,0
214.913379,26.54.54.12,26.77.150.215,52791,7680,1,0.023803,441,373,148216.611352,125362.349284,6,5,2249633606,2239604650
209.862208,192.168.1.156,162.159.130.233,61743,443,0,9.21475,6060,39551,5261.130253,34337.122548,31,44,0,0
221.496004,192.168.1.156,52.182.143.214,58101,443,1,1.729347,55,66,254.431297,305.317556,1,1,1940431852,1014197808
224.637617,192.168.1.156,162.159.130.235,56149,443,1,0.456943,181,110,3168.885397,1925.841954,2,1,3345137303,3037581893
219.192082,192.168.1.156,162.159.128.233,57220,443,0,9.810351,11705,3752,9545.020357,3059.625491,14,8,0,0
228.990594,26.54.54.12,26.77.150.215,51793,7680,1,0.011839,375,174,253399.780387,117577.4981,5,3,3191545910,4034424494
234.828974,45.121.184.101,192.168.1.156,27019,52134,1,0.326438,501,54,12277.982343,1323.375342,1,1,1485198588,1668777750
236.185762,192.168.1.156,114.37.143.123,64610,53321,1,0.758299,202,208,2131.085495,2194.385064,3,3,1061974290,2173874091
240.196355,192.168.1.156,192.168.1.1,61862,53,0,0.110644,74,99,5350.493475,7158.092621,1,1,0,0
240.304232,192.168.1.156,192.168.1.1,55061,53,0,0.008972,74,90,65983.058404,80249.665626,1,1,0,0
230.309305,192.168.1.156,142.250.204.36,61518,443,0,10.537761,142,136,107.802787,103.247739,2,2,0,0
240.631795,192.168.1.142,239.255.255.250,49646,1900,0,0.863936,501,0,4639.232536,0.0,3,0,0,0
242.035397,192.168.1.156,52.123.164.131,56155,443,1,0.973697,158,93,1298.145111,764.098072,2,1,1501850677,2654182988
242.142242,192.168.1.156,142.250.204.46,61081,443,0,0.759141,1604,265,16903.315721,2792.630091,4,3,0,0
248.091771,13.107.246.74,192.168.1.156,443,58092,1,0.185284,231,108,9973.877939,4663.111764,3,2,1420788447,2064683332
249.298005,192.168.1.156,13.107.5.93,58090,443,1,0.222864,55,66,1974.298227,2369.157872,1,1,3830376332,115148830
229.002433,162.159.134.234,192.168.1.156,443,56150,1,21.813931,3684,270,1351.063227,99.019292,8,5,4124977458,3278306310
249.736273,192.168.1.156,185.199.111.133,58091,443,1,0.106969,55,66,4113.341248,4936.009498,1,1,2904978315,629664138
258.02246,192.168.1.156,150.171.73.16,58102,443,1,0.325225,55,66,1352.909524,1623.491429,1,1,823933246,3479902605
261.269763,192.168.1.156,150.171.73.16,58113,443,1,0.320699,55,66,1372.003031,1646.403637,1,1,3019662099,2952328883
261.164322,192.168.1.156,150.171.74.16,58114,443,1,0.532722,55,66,825.946741,991.13609,1,1,2654191774,3689322033
262.344045,192.168.1.156,210.71.227.97,58111,443,1,0.1062,55,66,4143.126177,4971.751412,1,1,116465004,1441711389
263.834191,192.168.1.156,210.71.227.160,58109,443,1,0.215299,55,66,2043.669501,2452.403402,1,1,2267871726,246995612
264.858109,13.107.246.74,192.168.1.156,443,58128,1,0.542378,291,108,4292.209492,1592.984966,4,2,849411692,3474636434
266.254121,192.168.1.156,140.82.113.21,58110,443,1,0.815244,55,66,539.715717,647.65886,1,1,2303714368,3752183091
269.005328,26.54.54.12,26.77.150.215,54115,7680,1,0.014,375,174,214285.714286,99428.571429,5,3,1632433265,2447606045
269.444661,192.168.153.1,224.0.0.251,5353,5353,0,1.023481,1155,0,9028.013222,0.0,6,0,0,0
269.447193,192.168.190.1,224.0.0.251,5353,5353,0,1.027077,1155,0,8996.404359,0.0,6,0,0,0
269.44122,26.77.150.215,224.0.0.251,5353,5353,0,1.606057,1211,0,6032.164487,0.0,6,0,0,0
271.038092,192.168.1.156,140.82.114.22,58124,443,1,0.01146,55,66,38394.415358,46073.298429,1,1,2930500125,1199766475
275.717219,192.168.1.156,45.121.184.101,52134,27019,1,0.431413,108,60,2002.72129,1112.622939,1,1,1668777750,1485199035
279.967153,192.168.1.142,239.255.255.250,49646,1900,0,0.871102,501,0,4601.068532,0.0,3,0,0,0
280.184165,192.168.1.156,162.159.130.235,56149,443,1,0.763261,181,110,1897.123002,1152.947681,2,1,3345137376,3037581949
267.891892,91.108.56.100,192.168.1.156,443,64606,1,16.132443,1440,347,714.088994,172.075612,3,3,2173419018,629619458
285.33186,162.159.134.234,192.168.1.156,443,56150,1,0.227252,325,54,11441.043423,1900.973369,1,1,4124980710,3278306310
283.589172,192.168.1.156,91.108.56.100,58169,443,1,4.459434,1085,11853,1946.435355,21263.685033,7,13,2789936889,1470402269
283.698501,192.168.1.156,91.108.56.100,58170,80,1,2.727749,776,186,2275.869224,545.504737,5,3,4263441013,3252551432
295.736434,192.168.1.156,52.123.164.120,64618,443,1,0.595618,166,101,2229.616969,1356.57418,2,1,1292286613,2528087906
298.928311,192.168.1.142,224.0.0.251,5353,5353,0,6.506867,206,0,253.270891,0.0,2,0,0,0
305.632852,26.54.54.12,239.255.255.250,52945,1900,0,3.024205,848,0,2243.234172,0.0,4,0,0,0
308.649357,192.168.1.156,140.82.112.22,58153,443,1,0.575032,55,66,765.174808,918.209769,1,1,3866704393,2461082527
308.784269,26.77.150.215,26.255.255.255,138,138,0,0.0,243,0,0.0,0.0,1,0,0,0
308.785416,192.168.153.1,192.168.153.255,138,138,0,0.0,243,0,0.0,0.0,1,0,0,0
308.892835,192.168.190.1,192.168.190.255,138,138,0,0.0,243,0,0.0,0.0,1,0,0,0
309.221894,26.54.54.12,26.77.150.215,54179,7680,1,0.007279,375,174,412144.525347,191235.059761,5,3,934070746,629329312
309.320221,91.108.56.100,192.168.1.156,443,64606,1,0.001381,431,54,2496741.491673,312816.799421,1,1,2173420296,629619643
312.744497,192.168.1.156,40.81.252.176,52169,3544,0,1.623866,103,151,507.431032,743.903746,1,1,0,0
315.281746,45.121.184.101,192.168.1.156,27019,52134,1,0.050705,501,54,79045.459028,8519.869835,1,1,1485199035,1668777804
0.877994,39.1.101.199,192.168.1.156,62633,59968,0,316.73652,73340,25640,1852.391382,647.604514,467,389,0,0
91.386464,192.168.1.156,35.215.172.194,61519,50004,0,224.703027,35766,249203,1273.360683,8872.261432,215,1387,0,0
316.19802,192.168.1.156,192.168.1.1,51864,53,0,0.21708,71,128,2616.546895,4717.154966,1,1,0,0
316.305754,192.168.1.156,192.168.1.1,54482,53,0,0.219488,71,135,2587.840793,4920.542353,1,1,0,0
316.632328,192.168.1.156,142.250.196.214,64495,443,0,17.629832,8140,146542,3693.739112,66497.287098,61,125,0,0
334.371224,192.168.1.156,91.108.56.100,64606,443,1,0.217516,255,60,9378.620423,2206.734217,1,1,629619643,2173420673
334.915652,39.1.101.199,192.168.1.156,62633,59968,0,0.325991,120,110,2944.866576,2699.461028,2,2,0,0
334.478265,192.168.1.156,35.215.172.194,61519,50004,0,2.824467,144,288,407.864563,815.729127,2,3,0,0
336.543376,192.168.1.156,142.250.204.36,61518,443,0,2.802179,71,68,202.699399,194.134636,1,1,0,0
337.517859,192.168.1.156,192.168.1.1,63464,53,0,0.443494,95,164,1713.664672,2958.326381,1,1,0,0
337.629115,192.168.1.156,192.168.1.1,50913,53,0,0.532655,95,143,1426.81473,2147.731646,1,1,0,0
349.029585,26.54.54.12,26.77.150.215,54233,7680,1,0.01062,375,174,282485.875706,131073.446328,5,3,2539335282,1694471953
338.162784,192.168.1.156,210.242.127.142,60371,443,0,33.646294,12916,356228,3071.006869,84699.491718,75,287,0,0
373.115434,192.168.1.156,26.198.224.132,58174,7680,1,0.0,66,0,0.0,0.0,1,0,734379316,0
373.224737,192.168.1.156,26.198.224.132,58173,7680,1,0.0,66,0,0.0,0.0,1,0,2700806380,0
382.439058,192.168.1.156,192.168.1.1,53577,53,0,0.545805,188,316,2755.562884,4631.690805,2,2,0,0
335.349821,192.168.1.156,142.250.204.46,61081,443,0,50.852419,22803,11360,3587.321972,1787.13229,29,25,0,0
389.034,26.54.54.12,26.77.150.215,54275,7680,1,0.009917,375,174,302510.839972,140365.029747,5,3,3563651507,3292762362
389.374609,192.168.1.156,114.37.143.123,64610,53321,1,0.842648,202,208,1917.764001,1974.727288,3,3,1061974594,2173874211
390.279769,26.77.150.215,224.0.0.251,5353,5353,0,1.028607,1211,0,9418.563164,0.0,6,0,0,0
390.288165,192.168.153.1,224.0.0.251,5353,5353,0,1.672888,1155,0,5523.382318,0.0,6,0,0,0
390.292649,192.168.190.1,224.0.0.251,5353,5353,0,1.014327,1155,0,9109.48836,0.0,6,0,0,0
396.175763,192.168.1.142,239.255.255.250,49646,1900,0,2.191409,501,0,1828.960272,0.0,3,0,0,0
398.305263,192.168.1.156,45.121.184.101,52134,27019,1,2.822158,162,541,459.223048,1533.578205,2,2,1668777912,1485201269
400.47705,192.168.1.156,26.198.224.132,58174,7680,1,0.0,66,0,0.0,0.0,1,0,734379316,0
400.584888,192.168.1.156,26.198.224.132,58173,7680,1,0.0,66,0,0.0,0.0,1,0,2700806380,0
371.917516,35.215.172.194,192.168.1.156,50004,62555,0,39.022208,70767,410,14508.04629,84.0547,314,5,0,0
406.586903,192.168.1.156,114.37.143.123,64610,53321,1,10.798381,3592,360,2661.139665,266.706648,12,6,1061974634,2173874251
406.808509,192.168.1.156,224.0.0.251,5353,5353,0,10.032166,1155,0,921.037391,0.0,6,0,0,0
418.578314,192.168.1.156,162.159.130.235,56149,443,1,0.864363,181,170,1675.2221,1573.413022,2,2,3345137814,3037582285
425.646939,26.54.54.12,239.255.255.250,49450,1900,0,3.028358,848,0,2240.157868,0.0,4,0,0,0
429.032973,26.54.54.12,26.77.150.215,52975,7680,1,0.012006,375,174,249875.062469,115942.028986,5,3,560608623,1191097886
429.034316,192.168.1.156,185.199.111.133,58091,443,1,0.010663,55,66,41264.184563,49517.021476,1,1,2904978315,629664138
430.054187,162.159.134.234,192.168.1.156,443,56150,1,0.643864,457,54,5678.21776,670.949145,1,1,4124984697,3278306615
436.831148,91.108.56.100,192.168.1.156,443,64606,1,0.758525,491,287,5178.471375,3026.92726,2,1,2173423366,629620856
443.829066,192.168.1.156,210.71.227.97,58111,443,1,0.109969,55,66,4001.127591,4801.353109,1,1,116465004,1441711389
444.239528,192.168.1.156,210.71.227.160,58109,443,1,0.00236,55,66,186440.677966,223728.813559,1,1,2267871726,246995612
444.409134,45.121.184.101,192.168.1.156,27019,52134,1,0.224946,242,54,8606.510007,1920.460911,1,1,1485201696,1668777966
450.244713,162.159.134.234,192.168.1.156,443,56150,1,0.106848,208,54,15573.525007,4043.126685,1,1,4124985100,3278306615
453.765424,192.168.1.156,26.198.224.132,58174,7680,1,0.0,66,0,0.0,0.0,1,0,734379316,0
453.87333,192.168.1.156,26.198.224.132,58173,7680,1,0.0,66,0,0.0,0.0,1,0,2700806380,0
454.73727,192.168.1.156,142.250.204.36,61518,443,0,0.107929,71,68,5262.71901,5040.350601,1,1,0,0
456.685102,192.168.1.142,239.255.255.250,49646,1900,0,0.21931,501,0,18275.500433,0.0,3,0,0,0
405.612985,192.168.1.156,35.215.172.194,53953,50004,0,51.828796,866,73762,133.670865,11385.485397,10,358,0,0
455.605053,192.168.1.156,142.250.204.46,61081,443,0,3.449202,6574,1522,15247.584804,3530.091888,9,7,0,0
469.043969,26.54.54.12,26.77.150.215,53362,7680,1,0.016635,375,174,180342.651037,83678.990081,5,3,915429458,2901632172
461.226953,35.215.172.194,192.168.1.156,50004,61515,0,16.613577,4844,94,2332.550058,45.264184,19,1,0,0
457.551093,192.168.1.156,210.242.127.142,60371,443,0,24.617307,7947,276018,2582.573309,89698.844801,29,218,0,0
482.600988,192.168.1.156,114.37.143.123,64610,53321,1,1.516009,202,208,1065.956732,1097.618814,3,3,1061984694,2173874451
482.383895,192.168.1.156,162.159.134.234,56150,443,1,1.947758,270,149,1108.967336,611.985678,2,2,3278307206,4124993051
484.440329,192.168.1.156,142.250.204.46,61081,443,0,0.74754,1543,330,16512.828745,3531.583594,4,4,0,0
374.315156,192.168.1.156,39.1.101.199,59968,62633,0,114.930228,8762,19438,609.900469,1353.029596,98,118,0,0
482.276447,35.215.172.194,192.168.1.156,50004,54468,0,6.57523,402,4799,489.108366,5838.883203,4,29,0,0
486.591866,192.168.1.142,239.255.255.250,49646,1900,0,1.410267,501,0,2842.015023,0.0,3,0,0,0
489.24689,192.168.1.156,210.242.127.142,63927,443,0,21.519253,12574,226357,4674.511704,84150.504667,82,181,0,0
509.083448,26.54.54.12,26.77.150.215,54398,7680,1,0.008684,375,174,345462.920313,160294.795025,5,3,2341620799,503139786
511.11433,26.77.150.215,224.0.0.251,5353,5353,0,1.592531,1211,0,6083.398063,0.0,6,0,0,0
511.117926,192.168.153.1,224.0.0.251,5353,5353,0,1.012014,1155,0,9130.308474,0.0,6,0,0,0
511.119006,192.168.190.1,224.0.0.251,5353,5353,0,1.011956,1155,0,9130.831775,0.0,6,0,0,0
511.917545,45.121.184.101,192.168.1.156,27019,52134,1,0.103281,502,54,38884.209099,4182.763529,1,1,1485204694,1668778344
512.707904,192.168.1.156,64.233.188.188,64905,5228,1,0.001032,55,66,426356.589147,511627.906977,1,1,4097321192,866869126
512.918575,192.168.1.156,162.159.130.235,56149,443,1,0.648267,181,110,2233.647556,1357.465365,2,1,3345138909,3037583125
514.53943,192.168.1.156,114.37.143.123,64610,53321,1,1.187524,202,208,1360.814602,1401.234838,3,3,1061984734,2173874491
515.836036,192.168.1.156,142.250.204.46,61081,443,0,1.189833,2339,487,15726.576755,3274.409098,4,6,0,0
516.811394,91.108.56.100,192.168.1.156,443,64606,1,0.323067,670,223,16590.985771,5522.074368,2,1,2173429112,629623364
517.669093,192.168.1.142,239.255.255.250,49646,1900,0,0.431659,501,0,9285.106994,0.0,3,0,0,0
521.665952,192.168.1.160,192.168.1.255,138,138,0,0.0,243,0,0.0,0.0,1,0,0,0
530.023055,192.168.1.156,192.168.1.160,58196,7680,1,1.947203,458,416,1881.673354,1709.118156,6,5,224153081,1804401536
530.348768,192.168.1.156,192.168.1.160,58197,7680,1,2.058861,465,423,1806.824259,1643.627229,6,5,1024716474,3484269123
535.65256,13.107.213.46,192.168.1.156,443,58181,1,0.635316,291,162,3664.318229,2039.929736,4,3,2209711893,2122627369
540.266867,192.168.1.156,142.250.204.46,61081,443,0,0.327075,5074,1420,124106.091875,34732.095085,6,5,0,0
541.355825,192.168.1.156,40.81.252.176,52169,3544,0,4.948107,206,151,333.056662,244.133767,2,1,0,0
537.239534,45.121.184.101,192.168.1.156,27019,52134,1,12.217358,562,162,368.001003,106.078581,2,2,1485205142,1668778344
545.659779,26.54.54.12,239.255.255.250,64308,1900,0,3.007201,848,0,2255.918377,0.0,4,0,0,0
549.071158,26.54.54.12,26.77.150.215,61777,7680,1,0.012669,375,174,236798.48449,109874.496803,5,3,2113153370,155833294
549.461216,192.168.1.156,40.79.167.8,58184,443,1,0.756842,55,66,581.363085,697.635702,1,1,3778377566,3090100077
556.12232,192.168.1.156,142.250.198.68,54467,443,0,0.107633,71,66,5277.191939,4905.558704,1,1,0,0
558.168919,192.168.1.156,162.159.130.235,56149,443,1,0.216004,181,110,6703.579563,4073.99863,2,1,3345138982,3037583181
566.91543,192.168.1.156,185.199.111.133,58091,443,1,0.107963,55,66,4075.4703,4890.56436,1,1,2904978315,629664138
553.205718,192.168.1.142,239.255.255.250,49646,1900,0,16.843279,1002,0,475.916833,0.0,6,0,0,0
569.720782,192.168.1.156,52.123.164.131,56155,443,1,0.753263,158,93,1678.032772,987.702834,2,1,1501851077,2654183300
571.348273,192.168.153.1,255.255.255.255,68,67,0,0.322944,684,0,16944.11415,0.0,2,0,0,0
571.455171,192.168.190.1,255.255.255.255,68,67,0,0.111857,684,0,48919.602707,0.0,2,0,0,0
571.565031,192.168.153.254,255.255.255.255,67,68,0,0.214343,684,0,25529.1752,0.0,2,0,0,0
551.686219,91.108.56.100,192.168.1.156,443,64606,1,25.078755,1703,896,543.248658,285.819611,6,5,2173429668,629623533
575.244272,45.121.184.101,192.168.1.156,27019,52134,1,1.413019,502,54,2842.141542,305.728373,1,1,1485205590,1668778398
558.605367,192.168.1.156,142.250.204.46,61081,443,0,19.026178,12384,3748,5207.141445,1575.933958,20,15,0,0
577.198981,192.168.1.156,192.168.1.1,56021,53,0,0.542021,80,178,1180.766059,2627.204481,1,1,0,0
577.308761,192.168.1.156,192.168.1.1,60641,53,0,0.21539,80,138,2971.354288,5125.586146,1,1,0,0
577.847056,192.168.1.156,142.250.196.195,56611,443,0,1.46812,5772,6350,31452.469825,34602.076125,11,12,0,0
